ticker,shortName,sector,industry,recommendationMean,numberOfAnalystOpinions,overallRisk,beta,previousClose,trailingEps,forwardEps,trailingPE,forwardPE,pegRatio,bookValue,priceToBook,enterpriseToRevenue,enterpriseToEbitda,ebitdaMargins,profitMargins,earningsGrowth,revenueGrowth,dividendYield,payoutRatio,fiveYearAvgDividendYield,enterpriseValue,freeCashflow,debtToEquity,returnOnAssets,returnOnEquity,quickRatio,currentRatio
ORP.PA,ORPEA,Healthcare,Medical Care Facilities,4.2,5,4,1.227857,1.727,-62.87,0.04,,42.500004,-0.05,-23.236,,2.69,3.76,0.71550006,-0.86030996,,0.071,,0.0,,12593059840,3505716480,,-0.00195,-9.66857,0.184,0.226
ORRON.ST,,Utilities,Utilities—Renewable,2.5,2,9,1.677895,10.12,1.2,0.33,8.299999,30.181818,0.0,1.185,8.405064,95.241,581.368,0.16382,0.0,,,,,,2950757120,-31303510,24.34,-0.0054699997,-0.018029999,1.062,1.467
ORSTED.CO,ORSTED A/S,Utilities,Utilities—Renewable,2.4,27,1,0.546555,528.2,26.01,24.45,20.315264,21.611452,13.63,193.508,2.7306366,2.298,15.044,0.15279001,0.09786,,-0.373,0.0248,0.5114,1.6,271373287424,-58125750272,84.762,0.01748,0.14185001,1.387,1.944
PNDORA.CO,Pandora A/S,Consumer Cyclical,Luxury Goods,2.6,15,1,1.764193,703.6,53.23,63.83,13.090363,10.916496,0.96,48.561,14.348963,2.713,9.696,0.27974,0.17745,-0.102,0.042,0.0232,0.3059,,72868708352,3977499904,287.821,0.19447,0.96674,0.379,1.061
PGHN.SW,PARTNERS GROUP N,Financial Services,Asset Management,2.3,14,3,1.279333,924.8,38.87,48.05,23.467972,18.984392,-10.46,93.258,9.7814665,13.249,21.668,0.61146,0.53876,-0.316,-0.338,0.0392,0.84419996,2.84,24712257536,739875008,47.465,0.15035,0.37815,1.603,3.222
PSON.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PNN.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RI.PA,PERNOD RICARD,Consumer Defensive,Beverages—Wineries & Distilleries,2.3,22,3,0.466691,192.4,9.31,,20.58539,,,64.088,2.9904194,5.01,16.609,0.30165002,0.20222999,0.306,0.194,0.024,0.4421,1.79,59410837504,910625024,69.125,0.06061,0.14844,0.782,2.077
PSN.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHNX.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PIRC.MI,PIRELLI & C,Consumer Cyclical,Auto Parts,1.9,16,8,1.33838,4.551,0.42,0.59,10.77381,7.6694922,1.04,5.335,0.8481725,1.116,6.215,0.17952,0.060089998,-0.001,0.029,0.047399998,0.0,,7955485184,719322752,87.946,0.03837,0.08193,0.783,1.195
PGN.WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POLY.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAH3.F,PORSCHE AUTOMOBIL HOLDING SE,Consumer Cyclical,Auto Manufacturers,2.0,16,,1.307342,49.7,12.69,18.45,3.8179672,2.6260161,0.24,173.525,0.2792105,,146.326,0.0,0.0,-0.425,,0.0511,0.2495,,20631937024,964625024,12.623,0.00159,0.06179,0.754,0.811
PST.MI,POSTE ITALIANE,Industrials,Conglomerates,2.1,15,2,0.920136,10.0,1.19,1.44,8.336134,6.888889,0.76,6.641,1.493751,2.334,21.916,0.10651,0.051220004,0.22,0.101,0.0647,0.5086,5.63,75653341184,6847249920,1018.649,0.00664,0.16497,0.488,0.499
PKO.WA,PKOBP,Financial Services,Banks—Regional,2.3,12,,0.902166,36.6,2.69,5.49,13.60223,6.6648455,1.19,31.406,1.165064,3.313,,0.0,0.23891,0.018,0.057,,0.6803,,46609498112,,,0.00777,0.08968,,
PZU.WA,PZU,Financial Services,Insurance—Property & Casualty,2.4,11,,0.705145,38.9,4.38,4.98,8.901827,7.8293176,1.87,31.659,1.2315614,1.049,3.235,0.32429,0.07327,0.307,0.354,0.06,0.4586,,52187922432,-213528248320,83.705,0.02246,0.13350001,0.855,0.947
PSM.F,PROSIEBENSAT1 MEDIA SE,Communication Services,Broadcasting,2.5,24,1,1.453444,7.892,-0.21,2.57,,2.9984436,2.98,5.859,1.3152415,1.008,8.094,0.124510005,-0.0189,,-0.168,0.0063,,,3893422080,357875008,128.286,0.03413,-0.06853,0.692,0.896
PROX.BR,PROXIMUS,Communication Services,Telecom Services,3.2,14,7,0.187358,6.552,1.32,1.09,4.8909087,5.9229355,-0.52,10.076,0.64073044,0.953,4.173,0.22828,0.06587,-0.233,0.038,0.21030001,0.9756,8.48,5712286208,44750000,117.266,0.038259998,0.121800005,0.419,0.605
PRU.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRY.MI,PRYSMIAN,Industrials,Electrical Equipment & Parts,2.3,14,5,1.149886,34.97,2.09,2.5,16.521532,13.811999,0.57,13.633,2.5328245,0.734,8.952,0.081949994,0.0402,0.631,-0.06,0.0168,0.249,1.76,11861836800,601625024,84.065,0.0499,0.17738001,0.781,1.221
PSPN.SW,PSP N,Real Estate,Real Estate Services,2.2,9,4,0.342922,103.0,6.7,4.83,15.432837,21.407867,,114.592,0.90233177,22.229,28.207,0.78806996,0.8816,-0.269,-0.422,0.037,0.0,3.24,7791461376,8541875,58.567,0.018339999,0.06064,0.061,0.097
PUB.PA,PUBLICIS GROUPE SA,Communication Services,Advertising Agencies,2.1,17,6,0.94928,70.22,4.9,7.01,14.420408,10.079886,2.25,36.678,1.9264954,1.372,8.258,0.16619,0.088649996,0.155,0.085,0.040900003,0.56310004,,20249243648,1691750016,69.827,0.03936,0.14296,0.903,0.92
PUM.F,PUMA SE,Consumer Cyclical,Footwear & Accessories,,15,8,1.049583,64.1,2.4,17.24,25.833332,3.5962877,,17.108,3.6240356,1.277,15.563,0.08202,0.036140002,-0.339,0.059,0.0128,0.3832,,11309073408,-149600000,78.718,0.05447,0.14913,0.59,1.516
QGEN.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QLT.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBI.VI,Raiffeisen Bank Internat. AG,Financial Services,Banks—Regional,2.6,15,5,1.355034,13.11,9.98,2.61,1.2815632,4.9003835,0.62,55.21,0.23166093,-1.962,,0.0,0.33116,-0.549,0.085,,0.0,,-18658689024,,,0.01604,0.18039,,
RAND.AS,Randstad N.V.,Industrials,Staffing & Employment Services,3.6,14,1,1.294095,52.66,4.72,4.36,11.084746,12.0,-2.31,25.068,2.087123,0.399,9.5,0.042,0.03014,-0.303,-0.061,0.0533,0.64769995,,10792458240,356124992,33.041,0.05939,0.18184,1.239,1.239
RKT.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REC.MI,RECORDATI ORD,Healthcare,Drug Manufacturers—General,2.7,12,3,0.309235,44.81,1.63,2.42,27.349695,18.421488,2.7,7.835,5.689853,5.263,14.603,0.36038,0.19376,0.891,0.042,0.026500002,0.6189,2.47,10552299520,476383360,116.645,0.09201,0.2504,1.033,1.525
RED.MC,"REDEIA CORPORACION, S.A.",Utilities,Utilities—Regulated Electric,3.3,19,4,0.381907,14.555,1.23,1.21,11.894309,12.090909,-1.36,9.751,1.5003589,5.867,8.997,0.65209,0.3125,-0.03,-0.056,0.0679,0.8197,5.82,12316616704,279729984,112.74,0.03577,0.13536,1.159,1.18
REL.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RCO.PA,REMY COINTREAU,Consumer Defensive,Beverages—Wineries & Distilleries,2.5,21,6,0.309235,146.3,5.7,6.12,25.605263,23.84804,4.21,34.783,4.196015,5.112,17.161,0.29790002,0.18972999,-0.096,0.021,0.0134000005,0.32459998,1.13,7916443648,-4100000,34.779,0.0871,0.1718,0.25,2.108
RNO.PA,RENAULT,Consumer Cyclical,Auto Manufacturers,2.3,20,6,1.732399,36.8,6.07,12.35,5.9835253,2.9408906,0.07,109.114,0.33286288,1.071,10.477,0.10222,0.059860002,,0.273,0.0067000003,0.0,,55852806144,-1575250048,213.243,0.01944,0.106309995,0.918,1.121
RTO.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REP.MC,"REPSOL,  S.A.",Energy,Oil & Gas Integrated,2.0,26,1,1.033686,13.815,2.87,3.2,4.8170733,4.3203125,0.2,18.22,0.75878155,0.392,3.513,0.11171,0.05271,-0.713,-0.377,0.051,0.3043,6.99,23320823808,3391065088,43.341,0.049439996,0.12364,1.101,1.527
RXL.PA,REXEL,Technology,Electronics & Computer Distribution,2.3,13,1,1.62604,20.93,3.06,2.66,6.8267975,7.853383,0.28,17.62,1.1855844,0.488,6.754,0.07225,0.04596,-0.061,0.075,,0.0,,9457330176,706212480,73.1,0.06391,0.17221001,0.963,1.492
RHM.F,RHEINMETALL AG,Industrials,Aerospace & Defense,,16,4,0.879258,247.6,10.7,6.92,23.252337,35.95376,,64.753,3.8422933,1.785,12.761,0.13991,0.07185,-0.03,0.064,0.0172,0.3989,2.19,11778527232,37550000,72.792,0.052550003,0.17958,0.802,1.605
RMV.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIO.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROG.SW,ROCHE GS,Healthcare,Drug Manufacturers—General,2.1,22,7,0.139288,257.95,15.36,21.03,16.516928,12.063718,2.68,33.2,7.641566,3.625,9.951,0.36426,0.17465,-0.158,-0.097,0.0365,0.69339997,2.98,228876189696,11015374848,87.477,0.14343001,0.40252998,0.72,1.182
ROCK B.CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR..LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROR.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOKA.AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RBREW.CO,Royal UNIBREW A/S,Consumer Defensive,Beverages—Brewers,2.6,15,1,0.657834,574.8,29.21,29.98,19.70558,19.199467,2.35,105.755,5.4427686,2.777,16.5,0.16830999,0.12082,-0.375,0.18,0.0253,0.4961,,32983599104,433187488,96.797,0.07181,0.33279,0.399,0.741
RS1.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTLL.MU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUI.PA,RUBIS,Energy,Oil & Gas Refining & Marketing,2.0,7,5,1.119606,21.7,2.55,3.48,8.400001,6.1551723,0.51,26.572,0.8061117,0.542,6.013,0.09021,0.036849998,-0.412,0.515,0.0879,0.72940004,5.19,3869924096,174386624,80.962,0.054229997,0.09717,0.983,1.372
RWE.F,RWE AG,Utilities,Utilities—Diversified,,,1,0.736563,38.45,2.88,1.57,13.274305,24.350317,,43.628,0.87627214,0.917,20.706,0.04428,0.071100004,,-0.34,0.0232,0.255,2.45,33874571264,-18730999808,58.384,-0.00369,0.13164,0.543,1.386
RYA.IR,RYANAIR HOLDINGS PLC,Industrials,Airlines,2.1,15,10,1.448902,15.74,1.13,1.0,13.778761,15.57,0.08,5.401,2.8827994,1.435,6.054,0.23698999,0.15133001,2.52,0.403,,0.0,,16962420736,1895637504,62.735,0.07108,0.28951,0.687,0.834
SAAB B.ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAF.PA,SAFRAN,Industrials,Aerospace & Defense,2.0,19,4,1.352384,144.74,-5.76,6.56,,21.780489,0.65,25.726,5.5539145,2.778,14.93,0.18605,0.14308,,0.283,0.0092,,,61468147712,90075000,59.781,0.03796,0.30337998,0.608,0.928
SGE.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SBRY.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPM.MI,SAIPEM,Energy,Oil & Gas Equipment & Services,2.0,14,7,2.098788,1.471,-0.34,0.11,,12.977273,-6.81,1.077,1.325441,0.349,6.841,0.050970003,-0.0034999999,,0.168,,0.0,,3885856256,306750016,156.186,0.01306,-0.10955,1.041,1.162
SALM.OL,SALMAR,Consumer Defensive,Farm Products,2.1,10,7,0.66389,484.0,31.89,32.24,14.797742,14.637095,2.68,158.149,2.9838948,4.034,13.545,0.29779,0.17913,0.435,0.45,0.041199997,0.6689,,89281413120,-7337127424,86.819,0.07808,0.20222001,0.204,1.775
SAMPO.HE,Sampo Plc A,Financial Services,Insurance—Diversified,2.2,17,1,0.752838,39.97,2.11,2.55,18.890997,15.631373,5.36,16.449,2.4232478,0.814,3.248,0.25072,0.039419997,-0.641,0.073,0.044899996,1.2661,,7105976320,-29469499392,35.182,0.02707,0.08958,1.185,2.461
SAND.ST,Sandvik AB,Industrials,Specialty Industrial Machinery,2.3,23,1,1.379258,201.3,11.13,14.12,18.131178,14.291785,1.54,69.221,2.9153004,2.462,11.264,0.21855,0.08389,-0.124,0.192,0.024400001,0.44919997,,304207888384,7117700096,66.571,0.074039996,0.17496,0.814,1.621
SAN.PA,SANOFI,Healthcare,Drug Manufacturers—General,2.3,24,2,0.408781,97.67,6.65,8.82,14.723309,11.100908,1.54,58.034,1.6871145,2.945,9.649,0.30516002,0.18714,0.217,-0.014,0.037,0.5197,3.74,135584849920,8810625024,28.825,0.05558,0.12066,0.671,1.22
SPL.WA,SANPL,Financial Services,Banks—Regional,2.7,10,,0.968178,368.4,29.99,40.12,12.324108,9.212363,0.78,309.003,1.196105,3.506,,0.0,0.28966,0.72,0.029,,0.0,,42419224576,,,0.01423,0.1174,,
SAP.F,SAP SE,Technology,Software—Application,,32,2,0.999621,123.86,1.42,4.86,86.76057,25.349792,,35.86,3.4355826,4.532,23.672,0.19147,0.16129999,9.464,0.048,0.0162,1.3666999,1.57,144515039232,7731749888,26.278,0.04298,0.028369999,1.275,1.421
SRT3.F,SARTORIUS AG,Healthcare,Medical Instruments & Supplies,2.0,19,8,0.696063,368.0,8.5,2.65,43.035294,138.03772,,29.082,12.578226,7.393,24.365,0.30341,0.12851,,-0.197,0.0039,0.1992,,28458237952,107887504,102.468,0.086990006,0.26968,0.394,1.225
DIM.PA,SARTORIUS STED BIO,Healthcare,Medical Instruments & Supplies,2.3,10,7,0.44171,255.3,8.03,7.06,30.560398,34.759205,46.01,27.796,8.8286085,7.841,24.304,0.32259998,0.20042999,-0.382,-0.216,0.0055,0.2087,,24856121344,112737504,52.2,0.11302,0.27035,0.524,1.755
SBMO.AS,SBM OFFSHORE,Energy,Oil & Gas Equipment & Services,1.8,10,4,0.838758,13.19,2.23,1.66,5.955157,8.0,0.52,19.497,0.6811304,2.667,12.379,0.21545,0.06718,-0.406,0.018,0.0764,0.6055,4.6,13220791296,-4520625152,181.665,0.041160002,0.098179996,2.434,2.517
SCHA.OL,SCHIBSTED SER. A,Communication Services,Publishing,2.0,13,6,0.847842,214.9,-31.62,6.57,,32.17656,-0.21,128.475,1.6454562,3.639,37.287,0.097600006,-0.16108,,0.042,0.0092,,,56638447616,1277124992,28.557,0.01657,-0.07997,0.663,0.663
SCHP.SW,SCHINDLER PS,Industrials,Specialty Industrial Machinery,2.9,19,10,0.721801,197.35,6.26,8.8,31.214056,22.204544,2.29,43.158,4.5275497,1.486,13.4,0.11089,0.06534,0.68,0.079,0.02,0.5618,1.83,17420517376,698625024,14.934,0.058920003,0.19218001,1.068,1.331
SU.PA,SCHNEIDER ELECTRIC SE,Industrials,Specialty Industrial Machinery,2.4,25,2,0.977289,154.64,6.16,8.47,24.944807,18.141676,2.83,44.628,3.44313,2.829,14.968,0.18899,0.11141,0.327,0.097,0.0199,0.4481,2.42,101076369408,2799375104,66.02,0.062589996,0.14689,0.825,1.155
SDR.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCR.PA,SCOR SE,Financial Services,Insurance—Reinsurance,2.4,14,4,1.253974,28.32,-1.75,4.64,,6.028017,0.25,25.839,1.0824722,0.386,7.724,0.04993,0.02438,,0.11,0.049099997,0.5364,,7530548736,17220124672,47.578,0.01408,0.06656,10.433,15.375
G24.F,SCOUT24 SE NA O.N.,Real Estate,Real Estate Services,,17,6,0.5,61.62,1.59,1.82,38.18868,33.362637,,18.151,3.3452704,9.57,21.525,0.44457,0.31403,0.736,0.094,0.0163,0.47849998,,4786359808,73394496,19.851,0.06823,0.1073,0.28,0.594
SK.PA,S.E.B.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1.8,13,8,0.955336,100.6,5.71,8.26,17.32049,11.973366,,53.079,1.8632605,1.031,10.896,0.09462,0.040549997,0.07,-0.015,0.0239,0.42240003,1.77,8151073280,995112512,102.66,0.03931,0.11107001,0.51,1.026
SECU B.ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGRO.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SESGL.MU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SVT.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGSN.SW,SGS N,Industrials,Consulting Services,2.9,17,1,0.647236,80.98,3.14,4.0,25.554138,20.06,3.47,1.552,51.701027,2.752,15.479,0.17778,0.08754,0.001,0.009,0.038900003,1.0169001,3.25,18358362112,651875008,1162.434,0.084309995,1.06542,0.902,0.923
SIE.F,SIEMENS AG,Industrials,Specialty Industrial Machinery,1.8,24,1,1.138909,135.36,7.53,10.43,17.795485,12.847555,1.1,57.271,2.3397532,1.971,13.69,0.14401,0.11608,,0.057,0.0308,0.3832,3.34,151702978560,5021749760,96.852,0.036310002,0.18726999,0.79,1.33
ENR.F,SIEMENS ENERGY AG,Industrials,Specialty Industrial Machinery,1.8,17,3,1.755868,13.445,-1.01,,,,,10.581,1.2380682,0.383,-12.368,-0.031,-0.10464,,0.031,,0.0,,12182753280,,50.048,,,0.504,0.866
SGRE.MC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHL.F,SIEMENS HEALTHINEERS AG,Healthcare,Medical Devices,,1,4,0.632096,46.12,1.35,,33.71111,,,15.449,2.9458215,3.091,21.262,0.14538999,0.07413,0.25,0.003,0.0201,0.669,,66847748096,490624992,97.355,0.02939,0.09106,0.572,0.971
LIGHT.AS,SIGNIFY NV,Industrials,Electrical Equipment & Parts,2.2,14,1,1.185465,25.85,3.59,3.41,7.075209,7.44868,-3.16,21.512,1.1807364,0.682,6.359,0.10732,0.03563,-0.834,-0.105,0.056599997,0.7426,,4922050048,668750016,70.848,0.044120003,0.09340999,0.573,1.098
SIKA.SW,SIKA N,Basic Materials,Specialty Chemicals,2.3,22,2,0.810749,250.6,7.3,9.23,33.68493,26.641388,2.71,30.377,8.09494,4.347,24.835,0.17502001,0.09207,-0.311,0.018,0.0124,0.5229,1.15,46017290240,964924992,173.588,0.07029,0.20602,0.774,1.183
WAF.F,SILTRONIC AG NA O.N.,Technology,Semiconductors,,10,7,1.916351,76.3,11.75,,6.5531917,,,62.16,1.2387388,1.518,4.933,0.30764,0.18667999,-0.312,-0.087,0.038900003,0.2747,3.78,2662599936,-677488128,37.578,0.06125,0.18756,1.533,2.291
SIM.CO,SimCorp A/S,Technology,Software—Application,3.2,4,4,0.920136,730.5,19.02,22.76,38.40694,32.095783,0.07,9.462,77.20355,48.096,178.765,0.26905,0.17188999,0.13,0.134,0.010299999,0.38869998,,28769425408,73305504,9.841,0.1731,0.30699,2.857,2.957
SEB A.ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKA B.ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKF B.ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMDS.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SN..LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMIN.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKG.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRG.MI,SNAM,Utilities,Utilities—Regulated Gas,2.6,17,2,0.539364,4.519,0.2,0.36,22.664999,12.591666,6.96,2.271,1.996037,7.652,12.979,0.58957,0.17455,0.053,0.308,0.0725,1.3619,5.3,29942804480,-179624992,198.672,0.0297,0.08919,0.35,0.653
GLE.PA,SOCIETE GENERALE,Financial Services,Banks—Regional,2.2,22,2,1.577214,25.48,1.62,5.45,15.530864,4.6165137,0.09,85.022,0.29592338,-6.63,,0.0,0.19894,,-0.084,0.0669,0.36720002,,-149172092928,,,0.0034999999,0.07368,,
SW.PA,SODEXO,Industrials,Specialty Business Services,2.4,17,3,0.849735,95.92,5.32,6.54,17.947369,14.599389,1.07,28.058,3.402951,0.781,12.304,0.06345,0.03477,0.313,0.178,0.0251,0.44439998,,17914578944,633000000,160.854,0.035269998,0.20816,0.835,1.033
SOF.BR,SOFINA,Financial Services,Asset Management,1.5,2,5,0.956093,198.7,-55.85,,,,,279.41,0.69789916,-3.571,,0.0,0.0,,,0.016,,1.3,6499667456,-1035018368,7.468,-0.10453,-0.18111,8.832,8.832
SOLB.BR,SOLVAY,Basic Materials,Chemicals,2.5,17,3,1.326267,104.0,17.4,13.01,5.8994255,7.8900847,6.98,86.35,1.1887667,0.791,4.334,0.18243,0.08487,-0.724,-0.15,0.038900003,0.3245,4.08,12157538304,1325500032,25.811,0.05865,0.12372,1.191,1.693
SOON.SW,SONOVA N,Healthcare,Medical Devices,2.7,15,3,0.993186,232.8,10.71,13.24,21.409897,17.318731,2.09,37.125,6.176431,4.091,16.767,0.24398,0.1732,0.044,0.075,0.0196,0.4104,,15292956672,455612512,81.334,0.08795,0.28224,0.926,1.37
SOP.PA,SOPRA STERIA GROUP,Technology,Information Technology Services,1.8,11,6,1.370931,199.0,12.23,19.56,16.026165,10.020451,0.96,88.473,2.2153652,0.944,9.949,0.09486,0.04595,-0.008,0.116,0.0215,0.3552,,5093712896,479000000,68.154,0.048839998,0.13769001,0.567,0.773
SXS.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPIE.PA,SPIE,Industrials,Engineering & Construction,1.8,10,3,1.383421,26.72,0.92,2.22,28.543478,11.828829,6.68,11.421,2.2992735,0.717,10.498,0.06829,0.01777,0.0,0.096,0.027,0.7935,,6140791808,430507744,122.094,0.03682,0.08321,0.772,0.914
SPX.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSE.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SSPG.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STAN.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STLA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STJ.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
STMPA.PA,STMICROELECTRONICS,Technology,Semiconductors,2.3,18,3,1.372445,42.31,4.02,3.94,10.426618,10.638325,1.75,16.018,2.6167438,2.118,5.596,0.37851003,0.27451,0.152,0.127,0.0050999997,0.051599998,0.81,36678647808,-389000000,19.639,0.16454001,0.38419,1.838,2.674
STERV.HE,Stora Enso Oyj R,Basic Materials,Paper & Paper Products,2.6,15,2,0.912187,10.78,1.84,0.68,5.7907605,15.669117,16.64,14.032,0.7593358,1.052,8.406,0.12515001,0.08432,,-0.223,0.056599997,0.5172,,11490485248,181000000,46.966,0.026600001,0.07872,1.012,1.565
STB.OL,STOREBRAND,Financial Services,Financial Conglomerates,1.8,9,1,1.302422,86.34,5.96,8.26,14.2617445,10.290557,-9.58,62.242,1.3656373,0.688,0.785,0.87636,0.02473,0.75,,0.042600002,0.6357,,75680055296,66655248384,172.486,0.07526,0.08224,0.67,0.818
STMN.SW,STRAUMANN N,Healthcare,Medical Instruments & Supplies,2.6,16,3,1.108251,130.6,2.72,3.67,47.73897,35.381474,3.64,11.885,10.925537,8.865,31.485,0.28157,0.15901,-0.223,0.033,0.006,0.2482,0.57,20915679232,227606256,37.269,0.101619996,0.20597,1.285,1.661
SUBC.OL,SUBSEA 7,Energy,Oil & Gas Equipment & Services,2.1,18,4,1.579106,138.0,1.71,8.59,78.128654,15.552969,0.01,14.312,9.334825,7.741,89.208,0.08677,0.00533,-0.571,0.217,0.0073,1.0449,,42257780736,-213275008,27.828,0.00789,0.00266,1.117,1.173
SEV.PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCA B.ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHB A.ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHR.SW,SWATCH GROUP I,Consumer Cyclical,Luxury Goods,2.6,20,10,0.98221,248.8,18.93,17.21,13.011093,14.311448,1.64,231.208,1.0652746,1.372,6.383,0.2149,0.12420999,,0.113,0.0241,0.3168,2.28,10844338176,101875000,0.224,0.06047,0.08425,2.414,8.461
SWED A.ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWMA.ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SOBI.ST,Swedish Orphan Biovitrum AB,Healthcare,Drug Manufacturers—Specialty & Generic,1.8,11,4,0.354277,207.6,10.51,12.68,19.429115,16.104101,2.53,95.559,2.1368997,4.43,12.626,0.35084,0.15547,-0.14,0.257,,0.0,,89036259328,-563374976,99.32,0.04822,0.118590005,0.367,0.588
SCMN.SW,SWISSCOM N,Communication Services,Telecom Services,3.3,16,2,0.158213,527.2,30.81,30.21,17.130802,17.471037,-3.66,210.88,2.502845,3.223,9.044,0.35638002,0.15016,0.204,-0.004,0.041300002,0.6839,4.34,35760984064,1439428992,78.979,0.05925,0.15609999,0.566,0.846
SLHN.SW,SWISS LIFE HOLDING AG N,Financial Services,Insurance—Diversified,2.4,8,5,1.166161,539.0,47.74,46.35,11.143695,11.477886,1.25,320.967,1.6574912,-1.208,-12.193,0.09905,0.068509996,0.341,-0.11,0.0551,0.52349997,4.14,-25543665664,-2543624960,158.761,0.0055199997,0.108559996,3.793,4.277
SPSN.SW,SWISS PRIME SITE N,Real Estate,Real Estate Services,2.9,6,2,0.441005,83.1,4.97,3.68,16.589537,22.40489,5.36,85.645,0.9626948,14.498,24.723,0.58639,0.49363998,-0.448,0.149,0.040799998,0.674,3.7,11877491712,396519744,83.805,0.01976,0.062319998,0.152,0.443
SREN.SW,SWISS RE N,Financial Services,Insurance—Reinsurance,3.0,19,1,0.840651,84.36,1.38,10.55,60.63768,7.9317536,0.82,43.664,1.9164529,0.494,8.725,0.05663,0.03677,1.159,0.085,0.0678,3.7935,6.68,23678760960,16386124800,94.204,0.010199999,0.12746,0.3,0.383
SY1.F,SYMRISE AG INH. O.N.,Basic Materials,Specialty Chemicals,2.7,23,4,0.525738,90.2,2.0,3.64,44.0,24.175823,1.47,25.117,3.503603,3.167,17.447,0.18150999,0.050029997,-0.183,0.068,0.0116,0.61759996,0.98,15111196672,337584736,78.306,0.04526,0.06829,1.236,2.588
TEG.F,TAG IMMOBILIEN AG,Real Estate,Real Estate Services,,16,8,0.847464,9.924,0.63,2.03,15.1587305,4.7044334,,16.858,0.5664966,4.68,19.077,0.24530001,-0.42424,,0.222,,0.0,,5254460416,55690376,114.934,0.020469999,-0.15383,0.167,1.315
TATE.LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TW..LN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TECN.SW,TECAN GROUP AG N,Healthcare,Medical Instruments & Supplies,1.9,7,1,,337.2,9.34,12.83,36.2955,26.422447,4.4,106.643,3.1788304,,,0.0,0.0,,,0.008,0.29569998,0.71,4371976704,,,,,,
FTI.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEL2 B.ST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
