"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"ABSI","AbSci Corp","","07/22/2021","US Equity","Common stocks","Micro cap","Health Care","US00091E1091","BN94K69","158,919,243","USD","Analyze"
"ESSA","Essa Bancorp Inc","","04/04/2007","US Equity","Common stocks","Micro cap","Financials","US29667D1046","","158,212,443","USD","Analyze"
"PWOD","Penns Woods Bancorp Inc","","06/02/1994","US Equity","Common stocks","Micro cap","Financials","US7084301032","","158,061,242","USD","Analyze"
"INBK","First Internet Bancorp","","03/30/2006","US Equity","Common stocks","Micro cap","Financials","US3205571017","B0406N0","157,151,868","USD","Analyze"
"STRS","Stratus Properties Inc","","01/02/2001","US Equity","Common stocks","Micro cap","Real Estate","US8631672016","2761424","156,612,963","USD","Analyze"
"MRCC","Monroe Capital Corp","","10/25/2012","US Equity","BDCs","Micro cap","Financials","","","155,997,648","USD","Analyze"
"HNST","Honest Company, Inc.","","05/05/2021","US Equity","Common stocks","Micro cap","Consumer Staples","US4383331067","BMF1LH5","154,953,206","USD","Analyze"
"HWBK","Hawthorn Bancshares Inc","","06/21/2000","US Equity","Common stocks","Micro cap","Financials","US4204761039","","153,646,789","USD","Analyze"
"CTRN","Citi Trends Inc","","05/18/2005","US Equity","Common stocks","Micro cap","Consumer Discretionary","US17306X1028","B06FLD8","153,587,949","USD","Analyze"
"CONN","Conns Inc","","11/25/2003","US Equity","Common stocks","Micro cap","Consumer Discretionary","US2082421072","2925792","153,488,059","USD","Analyze"
"MRBK","Meridian Corporation","","11/07/2017","US Equity","Common stocks","Micro cap","Financials","US58958P1049","","153,056,118","USD","Analyze"
"BPYPO","Brookfield Property Partners L.P. - 6.375% Class A Cumulative Preferred Units, Series 2","","08/21/2019","US Equity","Preferred stocks","Non-convertible","Financials","BMG162491564","BK1KVK5","153,000,000","USD","Analyze"
"OXSQ","Oxford Square Capital Corp","","04/05/2013","US Equity","BDCs","Micro cap","Financials","","","151,938,419","USD","Analyze"
"AUBAP","Atlantic Union Bankshares ADRs of 6.875% Non-Cumulative Preferred, Series A","","06/11/2020","US Equity","Preferred stocks","Non-convertible","Financials","US04911A2069","BM9JN46","150,000,000","USD","Analyze"
"SIEN","Sientra Inc","","10/29/2014","US Equity","Common stocks","Micro cap","Health Care","US82621J1051","BRTNNX2","149,473,945","USD","Analyze"
"FULTP","Fulton Financial Corporation ADRs of 5.125% Non-Cumulative Preferred, Series A","","11/03/2020","US Equity","Preferred stocks","Non-convertible","Financials","US3602713089","BN7NYQ6","147,520,000","USD","Analyze"
"FCRD","First Eagle Alternative Capital BDC, Inc.","","04/22/2010","US Equity","BDCs","Micro cap","Financials","","","145,720,276","USD","Analyze"
"CSTE","Caesarstone Ltd","","03/22/2012","US Equity","Common stocks","Micro cap","Industrials","IL0011259137","B796245","144,930,673","USD","Analyze"
"SREV","Servicesource International Inc","","03/25/2011","US Equity","Common stocks","Micro cap","Information Technology","US81763U1007","","144,910,688","USD","Analyze"
"SPPI","Spectrum Pharmaceuticals Inc","","03/05/2001","US Equity","Common stocks","Micro cap","Health Care","US84763A1088","2982924","144,804,246","USD","Analyze"
"INZY","Inozyme Pharma, Inc.","","07/24/2020","US Equity","Common stocks","Micro cap","Health Care","US45790W1080","BMVLGY1","144,276,023","USD","Analyze"
"OLMA","Olema Pharmaceuticals, Inc.","","11/19/2020","US Equity","Common stocks","Micro cap","Health Care","US68062P1066","BMZ4LN0","143,430,070","USD","Analyze"
"WPRT","Westport Fuel Systems Inc","","02/11/2013","US Equity","Common stocks","Micro cap","Consumer Discretionary","","","142,524,233","USD","Analyze"
"PKOH","Park Ohio Holdings Corp","","03/01/2001","US Equity","Common stocks","Micro cap","Industrials","US7006661000","2671363","141,684,514","USD","Analyze"
"HBANM","Huntington Bancshares ADRs of Huntington 5.7% Series I Preferred","","06/09/2021","US Equity","Preferred stocks","Non-convertible","Financials","","","140,700,000","USD","Analyze"
"NKTR","Nektar Therapeutics","","02/22/2001","US Equity","Common stocks","Micro cap","Health Care","US6402681083","2454445","140,620,632","USD","Analyze"
"SIGIP","Selective Insurance Group, Inc. ADRs of 4.60% Non-Cumulative Preferred, Series B","","12/04/2020","US Equity","Preferred stocks","Non-convertible","Financials","","BNHP5W5","139,840,000","USD","Analyze"
"BPYPN","Brookfield Property Partners L.P. - 5.750% Class A Cumulative Preferred Units, Series 3","","02/19/2020","US Equity","Preferred stocks","Non-convertible","Financials","","BLK7825","139,600,000","USD","Analyze"
"MYNA","Mynaric AG ADRs","","11/11/2021","US Equity","ADRs","Micro cap","Information Technology","","","139,497,333","USD","Analyze"
"GRCL","Gracell Biotechnologies Inc. ADRs","","01/08/2021","US Equity","ADRs","Micro cap","Health Care","","BM90J85","139,431,129","USD","Analyze"
"JAKK","Jakks Pacific Inc","","05/02/1996","US Equity","Common stocks","Micro cap","Consumer Discretionary","US47012E4035","","138,074,183","USD","Analyze"
"IMRA","IMARA Inc.","","03/12/2020","US Equity","Common stocks","Micro cap","Health Care","US45249V1070","","137,990,319","USD","Analyze"
"CRNT","Ceragon Networks Ltd","","09/10/2001","US Equity","Common stocks","Micro cap","Information Technology","","","137,355,089","USD","Analyze"
"DHCNL","Diversified Healthcare Trust  - 6.25% Senior Notes Due 2046","","01/02/2020","US Equity","Exchange traded debt","Long-term","Real Estate","US25525P3055","BKRTG78","136,700,000","USD","Analyze"
"LTRPA","Liberty Tripadvisor Holdings Inc Series A","","08/27/2014","US Equity","Common stocks","Micro cap","Communication Services","US5314651028","BQ5BPM6","136,350,721","USD","Analyze"
"LTRPB","Liberty Tripadvisor Holdings, Inc. - Series B","","08/29/2014","US Equity","Common stocks","Micro cap","Information Technology","","","136,350,721","USD","Analyze"
"ARAV","Aravive Inc","","03/21/2014","US Equity","Common stocks","Micro cap","Health Care","US03890D1081","","135,847,810","USD","Analyze"
"OFS","OFS Capital Corp","","11/08/2012","US Equity","BDCs","Micro cap","Financials","","","134,516,703","USD","Analyze"
"GTHX","G1 Therapeutics Inc.","","05/17/2017","US Equity","Common stocks","Micro cap","Health Care","US3621LQ1099","BF0QXG9","134,309,882","USD","Analyze"
"HWCPZ","Hancock Whitney Corporation - 6.25% Subordinated Notes due 2060","","06/17/2020","US Equity","Exchange traded debt","Long-term","Financials","US4101204067","BMXB7Y6","133,860,000","USD","Analyze"
"UTSI","Utstarcom Holdings Corp","","02/11/2013","US Equity","Common stocks","Micro cap","Communication Services","","","133,710,963","USD","Analyze"
"HNVR","Hanover Bancorp, Inc.","","05/11/2022","US Equity","Common stocks","Micro cap","Financials","","","133,688,356","USD","Analyze"
"WSBCP","WesBanco, Inc. ADRs of 6.75% Fixed-Rate Reset Non-Cumulative Preferred, Series A","","08/05/2020","US Equity","Preferred stocks","Non-convertible","Financials","US9508107052","BMF3M89","133,200,000","USD","Analyze"
"BLI","Berkeley Lights, Inc.","","07/17/2020","US Equity","Common stocks","Micro cap","Health Care","US0843101017","BL5C535","132,800,007","USD","Analyze"
"TWIN","Twin Disc Inc","","03/08/2001","US Equity","Common stocks","Micro cap","Industrials","US9014761012","","132,630,787","USD","Analyze"
"ACGLO","Arch Capital ADRs of 5.45% Non-Cumulative Preferred Series F","","08/15/2017","US Equity","Preferred stocks","Non-convertible","Financials","US03939A1079","BF956G8","132,532,902","USD","Analyze"
"MTRX","Matrix Service","","02/26/2001","US Equity","Common stocks","Micro cap","Industrials","US5768531056","2572068","132,213,649","USD","Analyze"
"MPAA","Motorcar Parts Of America Inc","","12/03/2007","US Equity","Common stocks","Micro cap","Consumer Discretionary","US6200711009","2861993","131,956,744","USD","Analyze"
"ZY","Zymergen Inc.","","04/22/2021","US Equity","Common stocks","Micro cap","Materials","US98985X1000","BMF1M49","130,989,072","USD","Analyze"
"STTK","Shattuck Labs, Inc.","","10/08/2020","US Equity","Common stocks","Micro cap","Health Care","US82024L1035","BM8FWT3","128,620,734","USD","Analyze"
"BBQ","BBQ Holdings, Inc.","","09/17/2019","US Equity","Common stocks","Micro cap","Consumer Discretionary","US05551A1097","","127,671,344","USD","Analyze"
"HSAI","Hesai Group","","02/08/2023","US Equity","Common stocks","Micro cap","Unknown","","","126,900,000","USD","Analyze"
"FSTR","Lb Foster","","02/20/2001","US Equity","Common stocks","Micro cap","Industrials","US3500601097","","126,354,122","USD","Analyze"
"XNET","Xunlei Limited ADRs","","06/24/2014","US Equity","ADRs","Micro cap","Information Technology","US98419E1082","B4KRJ56","125,677,470","USD","Analyze"
"ISSC","Innovative Solutions And Support","","07/30/2001","US Equity","Common stocks","Micro cap","Industrials","US45769N1054","","125,619,394","USD","Analyze"
"OPRT","Oportun Financial Corporation","","09/26/2019","US Equity","Common stocks","Micro cap","Financials","US68376D1046","BKTC5L2","125,324,441","USD","Analyze"
"YMAB","Y-Mabs Therapeutics, Inc.","","09/21/2018","US Equity","Common stocks","Micro cap","Health Care","US9842411095","BG31GH0","124,454,171","USD","Analyze"
"FFNW","First Financial Northwest Inc","","10/10/2007","US Equity","Common stocks","Micro cap","Financials","US32022K1025","","124,409,120","USD","Analyze"
"BPOPM","Popular, Inc. - Popular Capital Trust II - 6.125% Cumulative Monthly Income Trust Preferred Securities","","11/19/2008","US Equity","Exchange traded debt","Long-term","Financials","US73317H2067","B05GSV9","123,151,600","USD","Analyze"
"ASYS","Amtech Systems Inc","","07/31/2001","US Equity","Common stocks","Micro cap","Information Technology","US0323325045","","122,565,687","USD","Analyze"
"AMSC","American Superconductor Corp","","02/06/2001","US Equity","Common stocks","Micro cap","Industrials","US0301112076","BWH64F7","121,959,466","USD","Analyze"
"TAST","Carrols Restaurant Group Inc","","12/15/2006","US Equity","Common stocks","Micro cap","Consumer Discretionary","US14574X1046","B1L8399","121,640,286","USD","Analyze"
"TANNL","TravelCenters of America LLC - 8.00% Senior Notes due 2029","","12/19/2014","US Equity","Exchange traded debt","Intermediate-term","Consumer Discretionary","US8941743093","BTFRK31","121,180,800","USD","Analyze"
"VRM","Vroom, Inc.","","06/09/2020","US Equity","Common stocks","Micro cap","Consumer Discretionary","US92918V1098","BMFZYY5","121,164,620","USD","Analyze"
"ONBPO","Old National Bancorp ADRs of 7.00% Series C Non-Cumulative Preferred Stock","","02/16/2022","US Equity","Preferred stocks","Non-convertible","Financials","","","120,834,000","USD","Analyze"
"BANX","StoneCastle Financial CEF","","11/07/2013","US Equity","Single industry","Banking","Financials","","","120,689,579","USD","Analyze"
"NBTX","Nanobiotix S.A. - ADRs","","12/11/2020","US Equity","ADRs","Micro cap","Health Care","","","120,321,758","USD","Analyze"
"NYMTM","New York Mortgage Trust, Inc. - 7.875% Series E Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock","","10/18/2019","US Equity","Preferred stocks","Non-convertible","Financials","US6496048736","BKVHQL2","120,300,000","USD","Analyze"
"SCWX","Secureworks Corp. Class A","","04/22/2016","US Equity","Common stocks","Micro cap","Information Technology","US81374A1051","BZB13V8","119,987,349","USD","Analyze"
"MIST","Milestone Pharmaceuticals Inc.","","05/08/2019","US Equity","Common stocks","Micro cap","Health Care","","","119,658,147","USD","Analyze"
"AOUT","American Outdoor Brands, Inc.","","08/21/2020","US Equity","Common stocks","Micro cap","Consumer Discretionary","US02875D1090","BMDMZV2","119,454,494","USD","Analyze"
"CAMP","Calamp Corp","","02/09/2001","US Equity","Common stocks","Micro cap","Information Technology","US1281261099","2164700","119,038,209","USD","Analyze"
"SMFR","Sema4 Holdings Corp. - Class A","","11/04/2020","US Equity","Common stocks","Micro cap","Health Care","US81663L1017","BN72YL8","118,227,253","USD","Analyze"
"CTG","Computer Task Group Inc","","08/01/2001","US Equity","Common stocks","Micro cap","Information Technology","US2054771025","","117,947,846","USD","Analyze"
"LCUT","Lifetime Brands Inc","","02/22/2001","US Equity","Common stocks","Micro cap","Consumer Discretionary","US53222Q1031","2515773","117,517,081","USD","Analyze"
"TANNZ","TravelCenters of America LLC 8.00% Senior Notes due 2030","","10/09/2015","US Equity","Exchange traded debt","Intermediate-term","Consumer Discretionary","US8941744083","BYWKL80","117,070,000","USD","Analyze"
"TALK","Talkspace, Inc.","","12/31/2018","US Equity","Common stocks","Micro cap","Health Care","US87427V1035","","116,780,921","USD","Analyze"
"LTCH","Latch, Inc.","","12/31/2020","US Equity","Common stocks","Micro cap","Information Technology","US51818V1061","BMZP9Z1","115,406,863","USD","Analyze"
"UEIC","Universal Electronics Inc","","03/08/2001","US Equity","Common stocks","Micro cap","Consumer Discretionary","US9134831034","2911683","115,292,395","USD","Analyze"
"FUNC","First United Corp","","06/12/2001","US Equity","Common stocks","Micro cap","Financials","US33741H1077","","114,556,472","USD","Analyze"
"GRPN","Groupon Inc","","11/04/2011","US Equity","Common stocks","Micro cap","Consumer Discretionary","US3994732069","BMTD360","114,231,167","USD","Analyze"
"RVSB","Riverview Bancorp Inc","","08/01/2001","US Equity","Common stocks","Micro cap","Financials","US7693971001","","113,715,612","USD","Analyze"
"TCRT","Alaunos Therapeutics, Inc.","","08/24/2005","US Equity","Common stocks","Micro cap","Health Care","US98973P1012","B0HZZ46","113,672,221","USD","Analyze"
"BFIN","Bankfinancial Corp","","06/24/2005","US Equity","Common stocks","Micro cap","Financials","US06643P1049","","112,595,718","USD","Analyze"
"ARVL","Arrival","","02/04/2020","US Equity","Common stocks","Micro cap","Consumer Discretionary","","","112,119,648","USD","Analyze"
"OYST","Oyster Point Pharma, Inc.","","10/31/2019","US Equity","Common stocks","Micro cap","Health Care","US69242L1061","BKV26Q2","112,011,056","USD","Analyze"
"WTFCM","Wintrust Financial Fixed-to-Floating Rate Non-Cumulative Preferred Series D","","06/23/2015","US Equity","Preferred stocks","Non-convertible","Financials","US97650W4050","BYRYFQ3","111,950,000","USD","Analyze"
"CTMX","Cytomx Therapeutics Inc","","10/08/2015","US Equity","Common stocks","Micro cap","Health Care","US23284F1057","BYWVTY5","111,682,580","USD","Analyze"
"OTIC","Otonomy Inc","","08/13/2014","US Equity","Common stocks","Micro cap","Health Care","US68906L1052","","110,427,904","USD","Analyze"
"PNFPP","Pinnacle Financial Partners ADRs of 6.75% Fixed-Rate Non-Cumulative Preferred Series B","","06/04/2020","US Equity","Preferred stocks","Non-convertible","Financials","US72346Q3020","BMWP1Z8","110,400,000","USD","Analyze"
"ENDP","Endo International Plc","","02/11/2013","US Equity","Common stocks","Micro cap","Health Care","IE00BJ3V9050","BJ3V905","109,328,008","USD","Analyze"
"REAL","The RealReal, Inc.","","12/31/1969","US Equity","Common stocks","Micro cap","Consumer Discretionary","US88339P1012","BKBDP79","109,173,024","USD","Analyze"
"YELL","Yellow Corporation","","12/27/1999","US Equity","Common stocks","Micro cap","Industrials","US9855101062","BKPSYQ2","108,798,337","USD","Analyze"
"FLXS","Flexsteel Industries Inc","","02/16/2001","US Equity","Common stocks","Micro cap","Consumer Discretionary","US3393821034","2342926","107,120,116","USD","Analyze"
"SCOR","Comscore, Inc.","","11/13/2013","US Equity","Common stocks","Micro cap","Communication Services","US20564W1053","B1YWRF2","106,937,101","USD","Analyze"
"CASA","Casa Systems Inc.","","02/12/2013","US Equity","Common stocks","Micro cap","Information Technology","US14713L1026","BFB4889","106,395,192","USD","Analyze"
"GAINZ","Gladstone Investment Corporation - 4.875% Notes due 2028","","08/19/2021","US Equity","Exchange traded debt","Intermediate-term","Financials","","","106,236,000","USD","Analyze"
"UBFO","United Security Bancshares","","05/21/2001","US Equity","Common stocks","Micro cap","Financials","US9114601035","","106,045,159","USD","Analyze"
"NYMTN","New York Mortgage 8.00% Series D Fixed-to-Floating Rate Cumulative Preferred","","10/06/2017","US Equity","Preferred stocks","Non-convertible","Financials","US6496048819","BF2FGW1","105,512,500","USD","Analyze"
"ONBPP","Old National Bancorp ADRs of Series A 7.00% Preferred Stock","","02/16/2022","US Equity","Preferred stocks","Non-convertible","Financials","","","104,544,000","USD","Analyze"
"GAINN","Gladstone Investment Corporation - 5.00% Notes Due 2026","","03/04/2021","US Equity","Exchange traded debt","Short-term","Financials","US3765468000","BM9ZTC4","103,907,500","USD","Analyze"
"BPYPP","Brookfield Property Partners L.P. 6.50% Class A Cumulative Preferred Units","","03/14/2019","US Equity","Preferred stocks","Non-convertible","Financials","BMG162491499","BJHJQ37","103,616,000","USD","Analyze"
"PBYI","Puma Biotechnology Inc","","06/11/2012","US Equity","Common stocks","Micro cap","Health Care","US74587V1070","B7F2TY6","103,077,174","USD","Analyze"
"CLVS","Clovis Oncology Inc","","11/16/2011","US Equity","Common stocks","Micro cap","Health Care","US1894641000","B6RS2B3","102,585,736","USD","Analyze"
"TANNI","TravelCenters of America LLC - 8.25% Senior Notes due 2028","","12/31/1969","US Equity","Exchange traded debt","Short-term","Consumer Discretionary","US8941742004","B7X64F6","102,000,000","USD","Analyze"
"GOSS","Gossamer Bio, Inc.","","02/08/2019","US Equity","Common stocks","Micro cap","Health Care","US38341P1021","BJ0CK86","101,633,479","USD","Analyze"
"RVLP","RVL Pharmaceuticals plc","","10/19/2018","US Equity","Common stocks","Micro cap","Health Care","","","101,336,810","USD","Analyze"
"SSSS","SuRo Capital Corp. CEF","","07/01/2019","US Equity","Single industry","Information technology","Financials","","","101,168,731","USD","Analyze"
"APPH","AppHarvest, Inc.","","06/12/2020","US Equity","Common stocks","Micro cap","Consumer Staples","US03783T1034","BMH9X71","100,461,277","USD","Analyze"
"APPHW","AppHarvest, Inc. - Warrants","","06/16/2020","US Equity","Warrants","Operating Companies","Consumer Staples","","","100,461,277","USD","Analyze"
"VLYPP","Valley National 6.25% Fixed-to-Floating Rate Series A Non-Cumulative Preferred","","06/17/2015","US Equity","Preferred stocks","Non-convertible","Financials","US9197942066","BYNMCH1","100,372,000","USD","Analyze"
"MMLP","Martin Midstream Partners LP","","11/01/2002","US Equity","MLPs","Micro cap","Energy","US5733311055","2057424","99,621,903","USD","Analyze"
"EAR","Eargo, Inc.","","10/16/2020","US Equity","Common stocks","Micro cap","Health Care","US2700871096","BNGFSB6","99,489,283","USD","Analyze"
"APYX","Apyx Medical Corporation","","01/02/2019","US Equity","Common stocks","Micro cap","Health Care","US03837C1062","BHNDW97","99,295,749","USD","Analyze"
"XBIT","Xbiotech Inc","","04/15/2015","US Equity","Common stocks","Micro cap","Health Care","CA98400H1029","BWD1LM2","98,927,644","USD","Analyze"
"ESGRO","Enstar Group ADRs of 7.00% Non-Cumulative Preference Shares, Series E","","11/14/2018","US Equity","Preferred stocks","Non-convertible","Financials","US29359U2087","BGT0PD0","98,648,000","USD","Analyze"
"GASS","StealthGas Inc.","","02/11/2013","US Equity","Common stocks","Micro cap","Industrials","","","98,179,605","USD","Analyze"
"AKUS","Akouos, Inc.","","06/26/2020","US Equity","Common stocks","Micro cap","Health Care","US00973J1016","BKPVFN5","97,992,144","USD","Analyze"
"ALLT","Allot Communications Ltd.","","02/11/2013","US Equity","Common stocks","Micro cap","Information Technology","","B1HLHW3","97,820,645","USD","Analyze"
"PROV","Provident Financial Holdings Inc","","02/23/2001","US Equity","Common stocks","Micro cap","Financials","US7438681014","","95,387,309","USD","Analyze"
"HTLFP","Heartland Financial USA, Inc. ADRs of 7.00% Fixed-Rate Reset Non-Cumulative Preferred, Series E","","06/29/2020","US Equity","Preferred stocks","Non-convertible","Financials","US42234Q2012","BK80XZ7","95,280,000","USD","Analyze"
"FOSLL","Fossil Group, Inc. - 7% Senior Notes due 2026","","11/09/2021","US Equity","Exchange traded debt","Short-term","Consumer Discretionary","","","95,200,000","USD","Analyze"
"BBBY","Bed Bath And Beyond Inc","","02/07/2001","US Equity","Common stocks","Micro cap","Consumer Discretionary","US0758961009","2085878","92,226,757","USD","Analyze"
"LFCR","Lifecore Biomedical, Inc.","","02/15/1996","US Equity","Common stocks","Micro cap","Consumer Staples","","2517058","92,170,392","USD","Analyze"
"RUBY","Rubius Therapeutics Inc","","07/18/2018","US Equity","Common stocks","Micro cap","Health Care","US78116T1034","BDD1B07","91,115,232","USD","Analyze"
"SPRB","Spruce Biosciences, Inc.","","10/08/2020","US Equity","Common stocks","Micro cap","Health Care","US85209E1091","BM8HVW5","91,018,606","USD","Analyze"
"COWNL","Cowen Inc. - 7.75% Senior Notes due 2033","","10/30/2014","US Equity","Exchange traded debt","Long-term","Financials","US2236228043","BF2FPT1","90,792,000","USD","Analyze"
"ATHA","Athira Pharma, Inc.","","09/18/2020","US Equity","Common stocks","Micro cap","Health Care","US04746L1044","BMTVQR6","90,790,332","USD","Analyze"
"VLYPO","Valley National 5.5% Fixed to Floating Rate Series B Non-Cumulative Preferred","","07/28/2017","US Equity","Preferred stocks","Non-convertible","Financials","US9197943056","BDGSY95","90,600,000","USD","Analyze"
"TSAT","Telesat Corporation - Class A and Class B Variable Voting Shares","","07/27/2005","US Equity","Common stocks","Micro cap","Communication Services","","BLD1BD6","89,983,625","USD","Analyze"
"EGLX","Enthusiast Gaming Holdings Inc.","","10/04/2018","US Equity","Common stocks","Micro cap","Communication Services","","BK4VK75","89,542,673","USD","Analyze"
"APEI","American Public Education Inc","","11/09/2007","US Equity","Common stocks","Micro cap","Consumer Discretionary","US02913V1035","B292GM4","88,302,773","USD","Analyze"
"ELMS","Electric Last Mile Solutions, Inc. - Class A","","09/21/2020","US Equity","Common stocks","Micro cap","Consumer Discretionary","","","88,109,488","USD","Analyze"
"ASTR","Astra Space, Inc. - Class A","","06/28/2021","US Equity","Common stocks","Micro cap","Industrials","US04634X1037","BNG7C98","87,610,602","USD","Analyze"
"CELL","PhenomeX Inc.","","03/22/2023","US Equity","Common stocks","Micro cap","Unknown","","","87,330,440","USD","Analyze"
"MESA","Mesa Air Group Inc.","","08/10/2018","US Equity","Common stocks","Micro cap","Industrials","US5904791358","BFZZJ96","87,253,828","USD","Analyze"
"NYMTL","New York Mortgage Trust, Inc. - 6.875% Series F Fixed-to-Floating Rate Cumulative Preferred","","07/08/2021","US Equity","Preferred stocks","Non-convertible","Financials","","BMC4Z64","86,050,000","USD","Analyze"
"CGO","Calamos Global Total Return Fund CEF","","10/27/2005","Asset Allocation","Global","Moderate","Financials","CA19238T1003","2186890","85,986,076","USD","Analyze"
"GEOS","Geospace Technologies Corp","","01/02/2003","US Equity","Common stocks","Micro cap","Energy","US37364X1090","","85,614,048","USD","Analyze"
"SNCR","Synchronoss Technologies Inc","","06/15/2006","US Equity","Common stocks","Micro cap","Information Technology","US87157B1035","B17BCQ2","85,362,996","USD","Analyze"
"LHDX","Lucira Health, Inc.","","02/04/2021","US Equity","Common stocks","Micro cap","Health Care","US54948U1051","","84,918,848","USD","Analyze"
"OMIC","Singular Genomics Systems, Inc.","","05/27/2021","US Equity","Common stocks","Micro cap","Health Care","US82933R1005","BLB0YL4","84,890,487","USD","Analyze"
"EPZM","Epizyme Inc","","05/31/2013","US Equity","Common stocks","Micro cap","Health Care","US29428V1044","B9Z1QZ7","84,135,712","USD","Analyze"
"UCBIO","United Community Banks ADRs of 6.875% Series I Non-Cumulative Preferred Stock","","06/11/2020","US Equity","Preferred stocks","Non-convertible","Financials","US90985F2056","BMBM6G6","83,200,000","USD","Analyze"
"IFRX","InflaRx N.V.","","11/08/2017","US Equity","Common stocks","Micro cap","Health Care","","","82,356,031","USD","Analyze"
"DTIL","Precision BioSciences, Inc.","","03/27/2019","US Equity","Common stocks","Micro cap","Health Care","US74019P1084","BJ0M2S0","82,325,446","USD","Analyze"
"BRAG","Bragg Gaming Group Inc.","","04/20/2017","US Equity","Common stocks","Micro cap","Communication Services","","","81,631,600","USD","Analyze"
"XLO","Xilio Therapeutics, Inc.","","10/22/2021","US Equity","Common stocks","Micro cap","Health Care","","BMV6Y64","81,591,068","USD","Analyze"
"SANG","Sangoma Technologies Corporation","","10/04/2001","US Equity","Common stocks","Micro cap","Information Technology","","","81,483,693","USD","Analyze"
"TZOO","Travelzoo","","08/28/2002","US Equity","Common stocks","Micro cap","Communication Services","US89421Q2057","","81,391,081","USD","Analyze"
"OXLCP","Oxford Lane Capital Corp. - 6.25% Series 2027 Term Preferred Shares","","02/21/2020","US Equity","Preferred stocks","Non-convertible","Financials","US6915436074","","80,534,720","USD","Analyze"
"TIL","Instil Bio, Inc.","","03/19/2021","US Equity","Common stocks","Micro cap","Health Care","US45783C1018","BLFF921","80,345,662","USD","Analyze"
"PCTI","Pc Tel Inc","","08/06/2001","US Equity","Common stocks","Micro cap","Information Technology","US69325Q1058","","79,761,868","USD","Analyze"
"BVS","Bioventus Inc.","","12/04/2014","US Equity","Common stocks","Micro cap","Health Care","US09075A1088","BD6P6L2","79,546,764","USD","Analyze"
"OXLCL","Oxford Lane Capital Corp. - 6.75% Notes due 2031","","03/18/2021","US Equity","Exchange traded debt","Intermediate-term","Financials","","","79,518,000","USD","Analyze"
"JNCE","Jounce Therapeutics Inc","","01/27/2017","US Equity","Common stocks","Micro cap","Health Care","US4811161011","BDRW1N9","79,253,221","USD","Analyze"
"ARBK","Argo Blockchain Plc ADRs","","12/27/2009","US Equity","ADRs","Micro cap","Financials","","","78,841,153","USD","Analyze"
"MAPS","WM Technology, Inc. - Class A","","01/04/1999","US Equity","Common stocks","Micro cap","Information Technology","US92971A1097","BNM4710","78,465,270","USD","Analyze"
"OXLCZ","Oxford Lane Capital Corp. 5.00% Notes due 2027","","01/14/2022","US Equity","Exchange traded debt","Short-term","Financials","","","78,230,400","USD","Analyze"
"FARM","Farmer Brothers","","02/15/2001","US Equity","Common stocks","Micro cap","Consumer Staples","US3076751086","","78,019,284","USD","Analyze"
"KRON","Kronos Bio, Inc.","","10/09/2020","US Equity","Common stocks","Micro cap","Health Care","US50107A1043","BM8FWV5","77,224,346","USD","Analyze"
"HYFM","Hydrofarm Holdings Group, Inc","","12/10/2020","US Equity","Common stocks","Micro cap","Industrials","US44888K2096","BKWFTW7","76,486,860","USD","Analyze"
"USAP","Universal Stainless And Alloy Prod","","08/06/2001","US Equity","Common stocks","Micro cap","Materials","US9138371003","","76,470,371","USD","Analyze"
"GOODO","Gladstone Commercial Corporation - 6.00% Series G Cumulative Redeemable Preferred","","06/22/2021","US Equity","Preferred stocks","Non-convertible","Real Estate","","","75,960,000","USD","Analyze"
"LEE","Lee Enterprises Inc","","08/06/2001","US Equity","Common stocks","Micro cap","Communication Services","US5237684064","","75,840,089","USD","Analyze"
"NCNA","NuCana plc ADRs","","09/28/2017","US Equity","ADRs","Micro cap","Health Care","US67022C1062","","74,617,400","USD","Analyze"
"ISO","IsoPlexis Corp","","10/19/2016","US Equity","Common stocks","Micro cap","Health Care","","BNHQVC0","74,249,912","USD","Analyze"
"SND","Smart Sand Inc","","11/04/2016","US Equity","Common stocks","Micro cap","Energy","US83191H1077","","74,246,656","USD","Analyze"
"SLDB","Solid Biosciences Inc.","","01/26/2018","US Equity","Common stocks","Micro cap","Health Care","US83422E1055","BQHN6C7","73,728,880","USD","Analyze"
"DBTX","Decibel Therapeutics, Inc.","","02/12/2021","US Equity","Common stocks","Micro cap","Health Care","US24343R1068","BMFHPM6","71,542,854","USD","Analyze"
"PYXS","Pyxis Oncology, Inc.","","10/08/2021","US Equity","Common stocks","Micro cap","Health Care","","BLBR8D5","71,372,599","USD","Analyze"
"CPTAL","Capitala Finance Corp. 6% Notes Due 2022","","05/23/2017","US Equity","Exchange traded debt","Short-term","Financials","","","69,888,000","USD","Analyze"
"RLMD","Relmada Therapeutics, Inc.","","06/20/2014","US Equity","Common stocks","Micro cap","Health Care","US75955J4022","BK71LV3","69,830,151","USD","Analyze"
"TSCBP","TriState Capital Holdings ADRs of 6.375% Fixed-to-Floating Rate Series B Non-Cumulative Perpetual Preferred Stock","","05/30/2019","US Equity","Preferred stocks","Non-convertible","Financials","","","68,712,000","USD","Analyze"
