"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"LN:BOKU","Boku, Inc","BOKU","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Communication Services","USU7744C1063","BF0GJW7","333,064,992","GBP","Analyze"
"LN:TTG","TT Electronics plc","TTG","01/07/1986","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0008711763","","324,403,040","GBP","Analyze"
"LN:PTAL","Petrotal Corp","PTAL","12/24/2018","Global Equity","Common stocks","Developed markets ex-US","Energy","CA71677J1012","BH3FL85","320,744,480","GBP","Analyze"
"LN:PDG","Pendragon PLC","PDG","11/13/1989","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00B1JQBT10","B1JQBT1","319,899,264","GBP","Analyze"
"LN:SLI","Standard Life Investments Property Income Trust Limited","SLI","03/14/2006","Global Equity","REITs","Developed markets ex-US","Real Estate","GB0033875286","3387528","318,331,424","GBP","Analyze"
"LN:BMY","Bloomsbury Publishing plc","BMY","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0033147751","3314775","318,273,952","GBP","Analyze"
"LN:PSDL","Phoenix Spree Deutschland Ltd","PSDL","06/15/2015","Global Equity","Common stocks","Developed markets ex-US","Real Estate","JE00B248KJ21","BVG2VP8","316,361,248","GBP","Analyze"
"LN:CINE","Cineworld Group plc","CINE","04/27/2007","Global Equity","Common stocks","Developed markets ex-US","Communication Services","GB00B15FWH70","B15FWH7","315,240,768","GBP","Analyze"
"LN:TCM","Telit Communications PLC","TCM","04/04/2005","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GB00B06GM726","B06GM72","313,384,192","GBP","Analyze"
"LN:SAGA","Saga plc","SAGA","05/23/2014","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BLT1Y088","BLT1Y08","306,495,968","GBP","Analyze"
"LN:HEAD","Headlam Group plc","HEAD","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0004170089","0417008","294,328,000","GBP","Analyze"
"LN:NRR","NewRiver REIT plc","NRR","09/02/2009","Global Equity","REITs","Developed markets ex-US","Real Estate","GB00BD7XPJ64","BD7XPJ6","286,609,280","GBP","Analyze"
"LN:RPS","RPS Group plc","RPS","08/25/1987","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0007594764","0759476","285,836,320","GBP","Analyze"
"LN:AVCT","Avacta Group Plc","AVCT","09/08/2003","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00BYYW9G87","BYYW9G8","280,794,816","GBP","Analyze"
"LN:SREI","Schroder Real Estate Investment Trust Limited","SREI","07/16/2004","Global Equity","REITs","Developed markets ex-US","Real Estate","GB00B01HM147","B01HM14","274,575,104","GBP","Analyze"
"LN:LOOK","Lookers plc","LOOK","01/07/1986","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00B17MMZ46","B17MMZ4","268,484,384","GBP","Analyze"
"LN:ACSO","accesso Technology Group plc","ACSO","04/24/2002","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GB0001771426","0177142","266,617,120","GBP","Analyze"
"LN:NUM","Numis Corporation Plc","NUM","03/27/1996","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00B05M6465","B05M646","265,119,952","GBP","Analyze"
"LN:PHTM","Photo-Me International plc","PHTM","01/03/1986","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB0008481250","","261,584,304","GBP","Analyze"
"LN:TED","Ted Baker Plc","TED","07/24/1997","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB0001048619","0104861","259,933,696","GBP","Analyze"
"LN:PRV","Porvair plc","PRV","01/06/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0006963689","0696368","258,729,520","GBP","Analyze"
"LN:MCKS","McKay Securities Plc","MCKS","01/10/1986","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB0005522007","0552200","256,885,152","GBP","Analyze"
"LN:WINE","Naked Wines plc","WINE","04/14/1997","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","GB00B021F836","B021F83","253,658,672","GBP","Analyze"
"LN:SIA","SOCO International plc","SIA","05/29/1997","Global Equity","Common stocks","Developed markets ex-US","Energy","GB00B572ZV91","B572ZV9","245,664,896","GBP","Analyze"
"LN:DOTD","Dotdigital Group Plc","DOTD","03/29/2011","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GB00B3W40C23","B3W40C2","245,413,024","GBP","Analyze"
"LN:ABDP","Ab Dynamics Plc","ABDP","05/22/2013","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00B9GQVG73","B9GQVG7","243,461,136","GBP","Analyze"
"LN:AMER","Amerisur Resources plc","AMER","04/14/1997","Global Equity","Common stocks","Developed markets ex-US","Energy","GB0032087826","3208782","241,305,504","GBP","Analyze"
"LN:DTY","Dignity plc","DTY","04/08/2004","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BRB37M78","BRB37M7","236,289,248","GBP","Analyze"
"LN:SDY","Speedy Hire Plc","SDY","09/06/2001","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0000163088","0016308","235,914,432","GBP","Analyze"
"LN:AGL","ANGLE plc","AGL","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0034330679","","232,798,496","GBP","Analyze"
"LN:IQE","IQE plc","IQE","05/19/2000","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GB0009619924","0961992","232,493,280","GBP","Analyze"
"LN:ECEL","Eurocell plc","ECEL","03/04/2015","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00BVV2KN49","","231,782,032","GBP","Analyze"
"LN:ARB","Argo Blockchain PLC","ARB","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GB00BZ15CS02","BZ15CS0","230,296,336","GBP","Analyze"
"LN:BREI","BMO Real Estate Investments Limited","BREI","06/01/2004","Global Equity","Comon stocks","Developed markets ex-US","Real Estate","GB00B012T521","","229,359,120","GBP","Analyze"
"LN:VRP","Verona Pharma plc","VRP","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00BYW2KH80","","228,000,304","GBP","Analyze"
"LN:NXR","Norcros plc","NXR","07/16/2007","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00BYYJL418","BYYJL41","225,136,560","GBP","Analyze"
"LN:FCRE","F&C UK Real Estate Investments Limited","FCRE","06/01/2004","Global Equity","REITs","Developed markets ex-US","Real Estate","GB00B012T521","B012T52","224,819,408","GBP","Analyze"
"LN:DLAR","De La Rue plc","DLAR","01/03/1986","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00B3DGH821","B3DGH82","223,649,920","GBP","Analyze"
"LN:PDL","Petra Diamonds Limited","PDL","04/30/1997","Global Equity","Common stocks","Developed markets ex-US","Materials","BMG702781094","0683564","223,312,880","GBP","Analyze"
"LN:EUA","Eurasia Mining Plc","EUA","04/14/1997","Global Equity","Common stocks","Developed markets ex-US","Materials","GB0003230421","0323042","221,150,912","GBP","Analyze"
"LN:AA","AA plc","AA","06/23/2014","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BMSKPJ95","BMSKPJ9","218,237,600","GBP","Analyze"
"LN:MER","Mears Group plc","MER","04/14/1997","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0005630420","","214,139,296","GBP","Analyze"
"LN:CARD","Card Factory plc","CARD","05/15/2014","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BLY2F708","BLY2F70","211,239,840","GBP","Analyze"
"LN:RCDO","Ricardo plc","RCDO","01/03/1986","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0007370074","0737007","210,297,856","GBP","Analyze"
"LN:IOM","iomart Group plc","IOM","06/05/2000","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GB0004281639","0428163","208,857,504","GBP","Analyze"
"LN:PMO","Premier Oil plc","PMO","01/06/1986","Global Equity","Common stocks","Developed markets ex-US","Energy","GB00B43G0577","B43G057","207,319,392","GBP","Analyze"
"LN:LUCE","Luceco plc","LUCE","10/17/2016","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00BZC0LP49","BZC0LP4","205,824,000","GBP","Analyze"
"LN:FCH","Funding Circle Holdings Plc","FCH","10/03/2018","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BG0TPX62","BG0TPX6","205,479,280","GBP","Analyze"
"LN:SAA","M&C Saatchi plc","SAA","02/22/2018","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00B01F7T14","","201,724,048","GBP","Analyze"
"LN:SFR","Severfield plc","SFR","07/04/1988","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00B27YGJ97","B27YGJ9","200,237,120","GBP","Analyze"
"LN:WIL","Wilmington plc","WIL","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0009692319","0969231","200,232,800","GBP","Analyze"
"LN:VIC","Victorian Plumbing Group PLC","VIC","06/22/2021","Global Equity","Comon stocks","Developed markets ex-US","Consumer Discretionary","GB00BNVVHD43","","195,037,792","GBP","Analyze"
"LN:PAM","Premier Asset Management Group Plc","PAM","10/07/2016","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00BZB2KR63","BZB2KR6","194,144,832","GBP","Analyze"
"LN:IPF","International Personal Finance plc","IPF","07/16/2007","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00B1YKG049","B1YKG04","193,943,264","GBP","Analyze"
"LN:FSJ","James Fisher and Sons plc","FSJ","01/09/1986","Global Equity","Common stocks","Developed markets ex-US","Energy","GB0003395000","0339500","193,518,720","GBP","Analyze"
"LN:AEWU","Aew Uk Reit Plc","AEWU","05/12/2015","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BWD24154","BWD2415","192,961,632","GBP","Analyze"
"LN:VTU","Vertu Motors plc","VTU","12/20/2006","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00B1GK4645","","192,595,872","GBP","Analyze"
"LN:GAN","GAN Limited PLC","GAN","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00BGCC6189","","191,722,944","GBP","Analyze"
"LN:XAR","Xaar plc","XAR","10/17/1997","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0001570810","","190,812,544","GBP","Analyze"
"LN:BVC","Batm Advanced Communications","BVC","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Unknown","IL0010849045","","188,903,296","GBP","Analyze"
"LN:UAI","U and I Group PLC","UAI","01/02/1986","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB0002668464","0266846","186,266,528","GBP","Analyze"
"LN:PURE","PureCircle Limited","PURE","12/11/2007","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","BMG7300G1096","B29GJG1","183,532,736","GBP","Analyze"
"LN:CIR","Circassia Pharmaceuticals plc","CIR","02/18/2003","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00BJVD3B28","BJVD3B2","150,954,112","GBP","Analyze"
"LN:BWNG","N Brown Group plc","BWNG","01/06/1986","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00B1P6ZR11","B1P6ZR1","148,275,520","GBP","Analyze"
"LN:TRI","Trifast plc","TRI","01/18/2000","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB0008883927","0888392","136,084,000","GBP","Analyze"
"LN:MTRO","Metro Bank PLC","MTRO","03/07/2016","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BZ6STL67","BZ6STL6","135,373,248","GBP","Analyze"
"LN:CWD","Countrywide plc","CWD","03/20/2013","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00B9NWP991","B9NWP99","129,597,440","GBP","Analyze"
"LN:EPWN","Epwin Group PLC","EPWN","07/24/2014","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00BNGY4Y86","","123,470,128","GBP","Analyze"
"LN:RENX","Renalytix AI PLC","RENX","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00BYWL4Y04","BYWL4Y0","119,616,632","GBP","Analyze"
"LN:SDRY","Superdry Plc","SDRY","03/24/2010","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00B60BD277","B60BD27","119,054,488","GBP","Analyze"
"LN:FOXT","Foxtons Group plc","FOXT","09/23/2013","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BCKFY513","BCKFY51","114,853,184","GBP","Analyze"
"LN:PGR","Phoenix Global Resources plc","PGR","06/18/2004","Global Equity","Common stocks","Developed markets ex-US","Energy","GB00B7LHJ340","B7LHJ34","114,249,368","GBP","Analyze"
"LN:DIA","Dialight plc","DIA","12/22/1993","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0033057794","3305779","109,711,512","GBP","Analyze"
"LN:LAM","Lamprell plc","LAM","10/11/2006","Global Equity","Common stocks","Emerging markets","Energy","GB00B1CL5249","B1CL524","109,396,768","GBP","Analyze"
"LN:COST","Costain Group PLC","COST","01/02/1986","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00B64NSP76","B64NSP7","108,754,104","GBP","Analyze"
"LN:TSG","Trans-Siberian Gold Plc","TSG","12/01/2003","Global Equity","Common stocks","Developed markets ex-US","Materials","GB0033756866","3375686","107,794,392","GBP","Analyze"
"LN:LWB","Low & Bonar PLC","LWB","01/03/1986","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0005363014","","106,567,304","GBP","Analyze"
"LN:TPT","Topps Tiles Plc","TPT","06/02/1997","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00B18P5K83","B18P5K8","103,061,368","GBP","Analyze"
"LN:HSW","Hostelworld Group Plc","HSW","10/28/2015","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BYYN4225","BYYN422","102,229,352","GBP","Analyze"
"LN:PHAR","Pharos Energy Plc","PHAR","05/29/1997","Global Equity","Common stocks","Developed markets ex-US","Energy","","","98,258,312","GBP","Analyze"
"LN:CAL","Capital & Regional Plc","CAL","12/23/1986","Global Equity","REITs","Developed markets ex-US","Real Estate","GB0001741544","0174154","98,247,600","GBP","Analyze"
"LN:EHG","Elegant Hotels Group Plc","EHG","05/26/2015","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00BWXSNY91","","97,475,336","GBP","Analyze"
"LN:MPH","Mereo BioPharma Group plc","MPH","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00BZ4G2K23","","89,759,200","GBP","Analyze"
"LN:BMS","Braemar Shipping Services plc","BMS","11/27/1997","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0000600931","","86,940,808","GBP","Analyze"
"LN:STAF","Staffline Group plc","STAF","12/09/2004","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00B040L800","B040L80","82,884,000","GBP","Analyze"
"LN:XLM","XLMedia PLC","XLM","03/21/2014","Global Equity","Common stocks","Developed markets ex-US","Unknown","JE00BH6XDL31","","81,218,128","GBP","Analyze"
"LN:GMS","Gulf Marine Services PLC","GMS","03/14/2014","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00BJVWTM27","BJVWTM2","71,047,056","GBP","Analyze"
"LN:CNCT","Connect Group PLC","CNCT","05/13/2013","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0002183191","","63,411,200","GBP","Analyze"
"LN:POG","Petropavlovsk PLC","POG","04/29/2002","Global Equity","Common stocks","Developed markets ex-US","Materials","GB0031544546","3154454","60,964,748","GBP","Analyze"
"LN:MCB","McBride plc","MCB","07/07/1995","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0005746358","","60,919,948","GBP","Analyze"
"LN:DDDD","4D pharma plc","DDDD","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00BJL5BR07","","59,679,628","GBP","Analyze"
"LN:AEWL","AEW UK Long Lease REIT Plc","AEWL","06/06/2017","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BDVK7088","BDVK708","58,362,500","GBP","Analyze"
"LN:PURP","Purplebricks Group plc","PURP","12/17/2015","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BYV2MV74","BYV2MV7","56,114,820","GBP","Analyze"
"LN:TCG","Thomas Cook Group plc","TCG","06/19/2007","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00B1VYCH82","B1VYCH8","53,002,184","GBP","Analyze"
"LN:SOU","Sound Energy plc","SOU","06/29/2005","Global Equity","Common stocks","Developed markets ex-US","Energy","GB00B90XFF12","B90XFF1","48,124,440","GBP","Analyze"
"LN:ALM","Allied Minds plc","ALM","06/20/2014","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BLRLH124","BLRLH12","41,938,748","GBP","Analyze"
"LN:RKH","Rockhopper Exploration plc","RKH","08/15/2005","Global Equity","Common stocks","Developed markets ex-US","Energy","GB00B0FVQX23","B0FVQX2","38,283,248","GBP","Analyze"
"LN:SUMM","Summit Therapeutics","SUMM","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00BN40HZ01","","32,901,476","GBP","Analyze"
"LN:AMGO","Amigo Holdings PLC","AMGO","07/02/2018","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BFFK8T45","BFFK8T4","29,898,508","GBP","Analyze"
"LN:ELTA","Electra Private Equity Plc","ELTA","01/02/1986","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB0003085445","0308544","26,960,668","GBP","Analyze"
"LN:INTU","intu properties plc","INTU","07/30/1992","Global Equity","REITs","Developed markets ex-US","Real Estate","GB0006834344","0683434","24,065,510","GBP","Analyze"
"LN:GATC","Gattaca plc","GATC","10/27/2006","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00B1FMDQ43","","20,827,308","GBP","Analyze"
"LN:ITX","Itaconix Plc","ITX","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Communication Services","GB00B84LVH87","","19,580,610","GBP","Analyze"
"LN:NOG","Nostrum Oil & Gas PLC","NOG","06/20/2014","Global Equity","Common stocks","Developed markets ex-US","Energy","GB00BGP6Q951","BGP6Q95","12,929,334","GBP","Analyze"
"LN:NMC","NMC Health Plc","NMC","04/02/2012","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00B7FC0762","B7FC076","10,435,200","GBP","Analyze"
"LN:MTPH","Midatech Pharma PLC","MTPH","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00BRTL9B63","","9,603,107","GBP","Analyze"
"LN:MCLS","McColl's Retail Group plc","MCLS","02/25/2014","Global Equity","Common stocks","Developed markets ex-US","Unknown","GB00BJ3VW957","BJ3VW95","4,695,209","GBP","Analyze"
"LN:FIN","Finablr Plc","FIN","05/15/2019","Global Equity","Common stocks","Developed markets ex-US","Information Technology","GB00BJ7HMW26","BJ7HMW2","4,200,000","GBP","Analyze"
"LN:MTFB","Motif Bio PLC","MTFB","01/01/1900","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00BVVT4H71","","3,274,955","GBP","Analyze"
"LN:TILS","Tiziana Life Sciences","TILS","01/01/1900","","","","Unknown","","","0","USD","Analyze"
"LN:1586598D","Georgia Capital Plc","1586598D","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00BF4HYV08","BF4HYV0","0","GBP","Analyze"
"LN:AFM","Alpha Financial Markets Consulting PLC","AFM","10/11/2017","Global Equity","Comon stocks","Developed markets ex-US","Industrials","","","0","GBP","Analyze"
"LN:ALPH","Alpha Group International plc","ALPH","04/07/2017","Global Equity","Comon stocks","Developed markets ex-US","Financials","","","0","GBP","Analyze"
"LN:AMLN","Aston Martin Lagonda Global Holdin","AMLN","04/06/2020","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB00BHNC9J35","BHNC9J3","0","GBP","Analyze"
"LN:API","abrdn Property Income Trust Ltd.","API","12/19/2003","Global Equity","Comon stocks","Developed markets ex-US","Real Estate","","","0","GBP","Analyze"
"LN:AV.","Aviva Plc Common Stock Gbp 25","AV.","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Financials","GB0002162385","","0","GBP","Analyze"
"LN:AVVN","Aveva Group Nil Paid Rights Plc","AVVN","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Other","GB00BMC45194","BMC4519","0","GBP","Analyze"
"LN:AXB","Axis Bank Ltd GDR","AXB","03/16/2005","Global Equity","Comon stocks","Developed markets ex-US","Financials","","","0","GBP","Analyze"
"LN:BA.","Bae Systems Plc Common Stock Gbp 2.5","BA.","05/20/2020","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0002634946","","0","GBP","Analyze"
"LN:BP.","Bp Plc Bp/","BP.","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Energy","GB0007980591","","0","GBP","Analyze"
"LN:BPT","Bridgepoint Group Plc","BPT","07/21/2021","Global Equity","Comon stocks","Developed markets ex-US","Financials","","","0","GBP","Analyze"
"LN:CCRF","C&C Group Fully Paid Rights Plc","CCRF","06/16/2021","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","IE000DJJV366","BNNTQD9","0","GBP","Analyze"
"LN:CCRN","C&C Group Nil Paid Plc","CCRN","05/28/2021","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","IE000S7FCWV7","BNNTQC8","0","GBP","Analyze"
"LN:CLIN","Clinigen Group Plc","CLIN","09/25/2012","Global Equity","Common stocks","Developed markets ex-US","Health Care","GB00B89J2419","B89J241","0","GBP","Analyze"
"LN:CTPT","CT PROPERTY TRUST LTD","CTPT","06/01/2004","Global Equity","Comon stocks","Developed markets ex-US","Real Estate","","","0","GBP","Analyze"
"LN:EPIC","Ediston Ppty Invest Co plc","EPIC","10/28/2014","Global Equity","Comon stocks","Developed markets ex-US","Real Estate","","","0","GBP","Analyze"
"LN:EVR","EVRAZ plc","EVR","11/07/2011","Global Equity","Common stocks","Developed markets ex-US","Materials","GB00B71N6K86","B71N6K8","0","GBP","Analyze"
"LN:EZJN","Easyjet Nil Paid Rights Plc","EZJN","09/14/2021","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00BMY5XK54","BMY5XK5","0","GBP","Analyze"
"LN:FEVR","Fevertree Drinks Plc","FEVR","11/07/2014","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","GB00BRJ9BJ26","BRJ9BJ2","0","GBP","Analyze"
"LN:FGP","Firstgroup plc","FGP","06/16/1995","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0003452173","0345217","0","GBP","Analyze"
"LN:FIVE","X5 Retail Group N.V","FIVE","10/29/2018","Global Equity","Common stocks","Emerging markets","Consumer Staples","US98387E2054","B07T3T9","0","GBP","Analyze"
"LN:GEN","Genuit Group plc","GEN","04/11/2014","Global Equity","Comon stocks","Developed markets ex-US","Industrials","","","0","GBP","Analyze"
"LN:GENL","Genel Energy plc","GENL","06/17/2011","Global Equity","Common stocks","Developed markets ex-US","Energy","JE00B55Q3P39","B55Q3P3","0","GBP","Analyze"
"LN:GFRD","Galliford Try plc","GFRD","01/03/1986","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00B3Y2J508","B3Y2J50","0","GBP","Analyze"
"LN:GFTU","Grafton Group plc Grafton Units","GFTU","11/18/1999","Global Equity","Common stocks","Developed markets ex-US","Industrials","IE00B00MZ448","B00MZ44","0","GBP","Analyze"
"LN:GGP","Greatland Gold Plc","GGP","07/03/2006","Global Equity","Common stocks","Developed markets ex-US","Materials","GB00B15XDH89","B15XDH8","0","GBP","Analyze"
"LN:GKP","Gulf Keystone Petroleum Limited","GKP","09/08/2004","Global Equity","Common stocks","Developed markets ex-US","Energy","BMG4209G2077","BYVGFL0","0","GBP","Analyze"
"LN:GL9","GLANBIA PLC","GL9","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Consumer Staples","IE0000669501","4058629","0","GBP","Analyze"
"LN:GLTR","Globaltrans Investment PLC GDR","GLTR","04/30/2008","Global Equity","Comon stocks","Developed markets ex-US","Industrials","US37949E2046","","0","GBP","Analyze"
"LN:HLN","Haleon PLC","HLN","07/19/2022","Global Equity","Comon stocks","Developed markets ex-US","Consumer Staples","","","0","GBP","Analyze"
"LN:HMOF","Hammerson Fully Paid Rights Plc","HMOF","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BK7YQM88","BK7YQM8","0","GBP","Analyze"
"LN:HMON","Hammerson Nil Paid Rights Plc","HMON","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Real Estate","GB00BK7YQL71","BK7YQL7","0","GBP","Analyze"
"LN:HSBK","JSC Halyk bank","HSBK","12/14/2006","Global Equity","Comon stocks","Developed markets ex-US","Financials","US46627J3023","","0","GBP","Analyze"
"LN:HTWS","Helios Towers plc","HTWS","10/15/2019","Global Equity","Comon stocks","Developed markets ex-US","Communication Services","GB00BJVQC708","","0","GBP","Analyze"
"LN:HUR","Hurricane Energy plc","HUR","02/10/2014","Global Equity","Common stocks","Developed markets ex-US","Energy","GB00B580MF54","B580MF5","0","GBP","Analyze"
"LN:HWDN","Howden Joinery Group Plc","HWDN","07/17/1992","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB0005576813","0557681","0","GBP","Analyze"
"LN:HYVE","Hyve Group Plc","HYVE","01/26/1987","Global Equity","Common stocks","Developed markets ex-US","Communication Services","GB00BKP36R26","BKP36R2","0","GBP","Analyze"
"LN:HYVF","Hyve Group Fully Paid Rights Plc","HYVF","06/11/2020","Global Equity","Common stocks","Developed markets ex-US","Communication Services","GB00BKP36Q19","BKP36Q1","0","GBP","Analyze"
"LN:HYVN","Hyve Group Nil Paid Rights Plc","HYVN","05/29/2020","Global Equity","Common stocks","Developed markets ex-US","Communication Services","GB00BKP36P02","BKP36P0","0","GBP","Analyze"
"LN:IAG","International Consolidated Airlines Group, S.A","IAG","01/24/2011","Global Equity","Common stocks","Developed markets ex-US","Industrials","ES0177542018","B5M6XQ7","0","GBP","Analyze"
"LN:IAGN","International Consolidated Airline","IAGN","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Industrials","ES0677542906","BN78773","0","GBP","Analyze"
"LN:IDS","Royal Mail PLC","IDS","10/11/2013","Global Equity","Comon stocks","Developed markets ex-US","Industrials","","","0","GBP","Analyze"
"LN:IGG","IG Group Holdings plc","IGG","04/28/2005","Global Equity","Common stocks","Developed markets ex-US","Financials","GB00B06QFB75","B06QFB7","0","GBP","Analyze"
"LN:IGR","IG Design Group plc","IGR","01/04/2000","Global Equity","Common stocks","Developed markets ex-US","Consumer Discretionary","GB0004526900","0452690","0","GBP","Analyze"
"LN:KAP","Joint Stock Company National Drc","KAP","11/13/2018","Global Equity","Common stocks","Frontier markets","Energy","US63253R2013","BGXQL36","0","GBP","Analyze"
"LN:KSPI","Jsc Kaspi Global Sponsored Gdr Rep","KSPI","10/15/2020","Global Equity","Common stocks","Frontier markets","Financials","US48581R2058","BMXZ8G7","0","GBP","Analyze"
"LN:MGNT","Magnit PJSC GDR","MGNT","04/16/2008","Global Equity","Comon stocks","Developed markets ex-US","Consumer Staples","US55953Q2021","","0","GBP","Analyze"
"LN:MRL","Marlowe plc","MRL","02/29/2016","Global Equity","Comon stocks","Developed markets ex-US","Industrials","","","0","GBP","Analyze"
"LN:MTON","Mitie Group Nil Paid Rights Plc","MTON","08/14/2023","Global Equity","Common stocks","Developed markets ex-US","Industrials","GB00BJK09942","BJK0994","0","GBP","Analyze"
"LN:NFC","Next Fifteen Communications Group plc","NFC","12/06/1999","Global Equity","Comon stocks","Developed markets ex-US","Communication Services","","","0","GBP","Analyze"
