"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"NXN","Nuveen New York Select Tax-Free Income Portfolio CEF","","06/19/1992","US Fixed Income","Municipal bonds","Investment grade","Financials","","","47,177,226","USD","Analyze"
"GGT-E","Gabelli Multi-Media Trust 5.125% Series E Cumulative Preferred Stock","","09/22/2017","US Equity","Preferred stocks","Non-convertible","Financials","","","47,000,000","USD","Analyze"
"ZEPP","Zepp Health Corporation ADRs","","02/08/2018","US Equity","ADRs","Micro cap","Information Technology","US98945L1052","BKPNMJ6","46,794,466","USD","Analyze"
"HTFB","Horizon Technology Finance Corporation 4.875% Notes due 2026","","04/07/2021","US Equity","Exchange traded debt","Short-term","Financials","","","46,500,000","USD","Analyze"
"RGS","Regis Corp","","03/06/2001","US Equity","Common stocks","Micro cap","Consumer Discretionary","US7589321071","2730327","46,475,966","USD","Analyze"
"BHR-D","Braemar Hotels 8.25% Series D Cumulative Preferred Stock","","11/14/2018","US Equity","Preferred stocks","Non-convertible","Real Estate","","","46,257,600","USD","Analyze"
"EGF","Blackrock Enhanced Government Fund CEF","","10/27/2005","US Fixed Income","U.S. treasury bonds","Intermediate term","Financials","US09255K1088","B0N49S9","44,982,377","USD","Analyze"
"HCXY","Hercules Capital, Inc. 6.25% Notes due 2033","","09/27/2018","US Equity","Exchange traded debt","Long-term","Financials","US4270968476","","44,025,680","USD","Analyze"
"AP","Ampco Pittsburgh Corp","","02/07/2001","US Equity","Common stocks","Micro cap","Materials","US0320371034","","43,657,918","USD","Analyze"
"MXE","Mexico Equity & Income Fund CEF","","08/15/1990","Global Equity","Single country","Multi-cap","Financials","","","42,506,019","USD","Analyze"
"PRTY","Party City Holdco Inc","","04/16/2015","US Equity","Common stocks","Micro cap","Consumer Discretionary","US7021491052","BWTVWC3","42,402,954","USD","Analyze"
"FGB","First Trust Specialty Finance and Financial Opportunities Fund CEF","","05/25/2007","US Equity","Single sector","Financials","Financials","","","42,384,393","USD","Analyze"
"GRBK-A","Green Brick Partners, Inc. ADRs of 5.75% Series A Cumulative Perpetual Preferred","","12/29/2021","US Equity","Preferred stocks","Non-convertible","Consumer Discretionary","","","42,220,000","USD","Analyze"
"VNTR","Venator Materials PLC","","08/03/2017","US Equity","Common stocks","Micro cap","Materials","GB00BF3ZNS54","BF3ZNS5","42,139,492","USD","Analyze"
"BEST","BEST Inc. ADRs of Class A","","08/20/2007","US Equity","ADRs","Micro cap","Industrials","US08653C1062","BF16M83","41,921,233","USD","Analyze"
"CUBB","Customers Bancorp, Inc 5.375% Subordinated Notes Due 2034","","12/23/2019","US Equity","Exchange traded debt","Long-term","Financials","","","41,600,000","USD","Analyze"
"MDV-A","Modiv Inc. 7.375% Series A Cumulative Redeemable Perpetual Preferred","","09/17/2021","US Equity","Preferred stocks","Non-convertible","Real Estate","","","40,896,000","USD","Analyze"
"NLS","Nautilus Inc","","02/27/2001","US Equity","Common stocks","Micro cap","Consumer Discretionary","US63910B1026","2415936","40,745,554","USD","Analyze"
"BRDS","Bird Global, Inc. Class A","","03/01/2021","US Equity","Common stocks","Micro cap","Industrials","","BL5C717","40,611,780","USD","Analyze"
"BRDS+","Bird Global, Inc. Warrants, each whole warrant exercisable to purchase one share of Class A Common Stock at an exercise price of $11.50 per share","","11/04/2021","US Equity","Warrants","Operating Companies","Industrials","","","40,611,780","USD","Analyze"
"ICD","Independence Contract Drilling Inc","","08/08/2014","US Equity","Common stocks","Micro cap","Energy","US4534156066","","40,514,447","USD","Analyze"
"RFL","Rafael Holdings Inc Class B","","03/27/2018","US Equity","Common stocks","Micro cap","Real Estate","US75062E1064","BFWZ8G9","40,460,337","USD","Analyze"
"MITT-A","AG Mortgage Investment Trust Inc. 8.25% Preferred Series A","","02/11/2013","US Equity","Preferred stocks","Non-convertible","Financials","","","40,323,600","USD","Analyze"
"FATH","Fathom Digital Manufacturing Corporation Class A","","03/29/2021","US Equity","Common stocks","Micro cap","Industrials","","BM93GD8","40,313,904","USD","Analyze"
"FATH+","Fathom Digital Manufacturing Corporation Warrants, each whole warrant exercisable for one Class A Common Stock at an exercise price of $11.50 per share","","12/27/2021","US Equity","Warrants","Operating Companies","Industrials","","","40,313,904","USD","Analyze"
"HLGN","Heliogen, Inc.","","05/07/2021","US Equity","Common stocks","Micro cap","Industrials","","BNLZ8J9","40,202,884","USD","Analyze"
"HLGN+","Heliogen, Inc. Redeemable Warrants, exercisable for one share of Common Stock at an exercise price of $11.50","","12/31/2021","US Equity","Warrants","Operating Companies","Industrials","","","40,202,884","USD","Analyze"
"CHMI-B","Cherry Hill Mortgage 8.250% Series B Fixed-to-Floating Rate Cumulative Preferred","","02/13/2019","US Equity","Preferred stocks","Non-convertible","Financials","","","40,158,000","USD","Analyze"
"XIN","Xinyuan Real Estate ADRs","","02/11/2013","US Equity","ADRs","Micro cap","Real Estate","US98417P1057","B29TR88","39,701,904","USD","Analyze"
"RBT","Rubicon Technologies, Inc. Class A","","08/15/2022","US Equity","Common stocks","Micro cap","Unknown","","","39,456,005","USD","Analyze"
"RBT+","Rubicon Technologies, Inc. Warrants, each whole warrant exercisable to purchase one share of Class A Common Stock at an exercise price of $11.50 per share","","08/16/2022","US Equity","Warrants","","Unknown","","","39,456,005","USD","Analyze"
"OWLT","Owlet, Inc. Class A","","11/05/2020","US Equity","Common stocks","Micro cap","Health Care","US69120X1072","BNLYXR9","39,451,816","USD","Analyze"
"OWLT+","Owlet, Inc. Warrants","","07/15/2021","US Equity","Warrants","Operating Companies","Health Care","","","39,451,816","USD","Analyze"
"ECCC","Eagle Point Credit Company Inc. 6.50% Series C Term Preferred due 2031","","06/18/2021","US Equity","Preferred stocks","Non-convertible","Financials","","","38,950,000","USD","Analyze"
"STG","Sunlands Online Education Group ADRs of Class A","","03/23/2018","US Equity","ADRs","Micro cap","Consumer Staples","DK0060696300","BYZGMM6","38,523,755","USD","Analyze"
"OPP-A","RiverNorth/DoubleLine Strategic Opportunity Fund, Inc. 4.375% Series A Cumulative Preferred Stock","","10/27/2020","US Equity","Preferred stocks","Non-convertible","Financials","","","37,860,000","USD","Analyze"
"SAK","Saratoga Investment Corp 7.25% Notes due 2025","","06/30/2020","US Equity","Exchange traded debt","Short-term","Financials","US80349A6047","","37,800,000","USD","Analyze"
"IRL","New Ireland Fund CEF","","03/30/1990","Global Equity","Single country","Large and mid cap","Financials","","","37,790,593","USD","Analyze"
"DS-D","Drive Shack Inc. 8.375% Cumulative Preferred Series D","","12/29/2016","US Equity","Preferred stocks","Non-convertible","Consumer Discretionary","","","36,900,000","USD","Analyze"
"CDR-C","Cedar Realty Trust 6.50% Series C Cumulative Preferred Stock","","08/18/2017","US Equity","Preferred stocks","Non-convertible","Real Estate","US1506025063","BF2N4D2","36,675,000","USD","Analyze"
"ACP-A","Aberdeen Income Credit Strategies Fund 5.250% Series A Perpetual Preferred","","05/17/2021","US Equity","Preferred stocks","Non-convertible","Information Technology","","","36,368,000","USD","Analyze"
"TY-","Tri Continental Corporation $2.50 Cumulative Preferred Stock","","09/22/2014","US Equity","Preferred stocks","Non-convertible","Financials","","","36,139,047","USD","Analyze"
"MH-D","Maiden Holdings 6.700% Non-Cumulative Preference Shares Series D","","06/09/2017","US Equity","Preferred stocks","Non-convertible","Financials","BMG5753U1466","BF2XLS6","36,000,000","USD","Analyze"
"SI","Silvergate Capital Corporation Class A","","06/28/2019","US Equity","Common stocks","Micro cap","Financials","US82837P4081","BJ1DBR4","35,774,221","USD","Analyze"
"RMPL-","RiverNorth Marketplace 5.875% Series A Term Preferred Due 2024","","10/18/2017","US Equity","Preferred stocks","Non-convertible","Financials","","","35,481,600","USD","Analyze"
"PYN","PIMCO New York Municipal Income Fund III CEF","","10/29/2002","US Fixed Income","Municipal bonds","Investment grade","Financials","","","35,380,662","USD","Analyze"
"IRNT","IronNet, Inc.","","03/23/2020","US Equity","Common stocks","Micro cap","Information Technology","","BMBSNX0","35,322,839","USD","Analyze"
"IRNT+","IronNet, Inc. Redeemable Warrants, each whole warrant exercisable for shares of Class A Common Stock at an exercise price of $11.50 per share","","08/26/2021","US Equity","Warrants","Operating Companies","Information Technology","","","35,322,839","USD","Analyze"
"GSL-B","Global Ship Lease Inc. ADRs of 8.75% Cumulative Preferred Series B","","08/25/2014","US Equity","Preferred stocks","Non-convertible","Industrials","","","35,301,000","USD","Analyze"
"ETI-","Entergy Texas Inc 5.375% Series A Preferred Stock, Cumulative","","09/11/2019","US Equity","Preferred stocks","Non-convertible","Utilities","","","35,182,000","USD","Analyze"
"CORR-A","CorEnergy ADRs of 7.375% Series A Cumulative Preferred Stock","","01/26/2015","US Equity","Preferred stocks","Convertible","Real Estate","US21870U3041","BVLY0Y1","34,760,000","USD","Analyze"
"ECCW","Eagle Point Credit Company Inc. 6.75% Notes due 2031","","03/29/2021","US Equity","Exchange traded debt","Intermediate-term","Financials","","","34,677,240","USD","Analyze"
"MH-C","Maiden Holdings 7.125% Non-Cumulative Preference Shares Series C","","11/19/2015","US Equity","Preferred stocks","Non-convertible","Financials","BMG5753U1383","BYV00C8","34,254,000","USD","Analyze"
"PRIF-F","Priority Income Fund, Inc. 6.625% Series F Term Preferred Stock due 2027","","02/28/2020","US Equity","Preferred stocks","Non-convertible","Financials","US74274W8221","","33,782,400","USD","Analyze"
"PRIF-I","Priority Income Fund, Inc. 6.125% Series I Term Preferred Stock due 2028","","06/16/2021","US Equity","Preferred stocks","Non-convertible","Financials","","","33,222,000","USD","Analyze"
"PRIF-J","Priority Income Fund, Inc. 6.000% Series J Term Preferred Stock due 2028","","08/13/2021","US Equity","Preferred stocks","Non-convertible","Financials","","","33,068,000","USD","Analyze"
"AIC","Arlington Asset Investment Corp 6.750% Notes due 2025","","03/20/2015","US Equity","Exchange traded debt","Short-term","Financials","","","33,056,332","USD","Analyze"
"KTN","Structured Products Corp 8.205% Trust Holding AON Capital securities due 2027","","11/14/2013","US Equity","Exchange traded debt","Short-term","Financials","","","32,988,000","USD","Analyze"
"QBTS","D-Wave Quantum Inc.","","08/03/2022","US Equity","Common stocks","Micro cap","Unknown","","","32,937,305","USD","Analyze"
"QBTS+","D-Wave Quantum Inc. Warrants, each whole warrant exercisable for 1.4541326 Common Shares at an exercise price of $11.50","","08/08/2022","US Equity","Warrants","","Unknown","","","32,937,305","USD","Analyze"
"GJR","Strats Trust For Procter & Gamble Securities, Series 2006-1, holding Notes due 2034","","11/13/2013","US Equity","Exchange traded debt","Long-term","Consumer Staples","","","32,854,800","USD","Analyze"
"PRIF-K","Priority Income Fund, Inc. 7.000% Series K Cumulative Preferred","","10/05/2021","US Equity","Preferred stocks","Non-convertible","Financials","","","32,550,000","USD","Analyze"
"KTH","Structures Products Cp 8% CorTS Issued by Peco Energy Cap","","11/13/2013","US Equity","Exchange traded debt","Intermediate-term","Utilities","","","32,450,000","USD","Analyze"
"CIF","MFS Intermediate High Income Fund CEF","","10/05/1988","US Fixed Income","Corporate bonds","High yield","Financials","","","32,393,960","USD","Analyze"
"ALTG-A","Alta Equipment Group Inc. ADRs of 10% Series A Cumulative Perpetual Preferred Stock","","12/28/2020","US Equity","Preferred stocks","Non-convertible","Industrials","","","31,939,600","USD","Analyze"
"MH-A","Maiden Holdings Ltd. 8.25% Preferred Shares Series A","","02/11/2013","US Equity","Preferred stocks","Non-convertible","Financials","BMG5753U1201","B7J5K26","31,500,000","USD","Analyze"
"ATTO","Atento S.A.","","10/02/2014","US Equity","Common stocks","Micro cap","Industrials","LU1102842090","BQTG6Y6","31,212,367","USD","Analyze"
"AAIN","Arlington Asset Investment Corp 6.000% Senior Notes Due 2026","","07/19/2021","US Equity","Exchange traded debt","Short-term","Financials","","","31,181,800","USD","Analyze"
"CCM","Concord Medical Services ADRs","","12/11/2009","US Equity","ADRs","Micro cap","Health Care","US2062771058","","30,970,037","USD","Analyze"
"PRIF-G","Priority Income Fund, Inc. 6.25% Series G Preferred Stock Due 2026","","03/24/2021","US Equity","Preferred stocks","Non-convertible","Financials","","","30,716,160","USD","Analyze"
"NM","Navios Maritime Inc","","12/13/2004","US Equity","Common stocks","Micro cap","Industrials","MHY621971198","BJ1PZK1","30,681,334","USD","Analyze"
"TFSA","Terra Income Fund VI 7.00% Notes due 2026","","02/11/2021","US Equity","Exchange traded debt","Short-term","Real Estate","","","30,621,700","USD","Analyze"
"GLS+","Gelesis Holdings, Inc. Warrants, each whole warrant exercisable for one share of Common Stock at an exercise price of $11.50","","01/14/2022","US Equity","Warrants","Operating Companies","Health Care","","","30,586,431","USD","Analyze"
"PYT","ML Depositor PPLUS Trust Floating Rate Goldman Sachs Cap I Certificates GSC-2","","11/13/2013","US Equity","Exchange traded debt","Long-term","Financials","","","30,450,000","USD","Analyze"
"MFV","MFS Special Value Trust CEF","","11/17/1989","Asset Allocation","US","Moderate","Financials","","","30,298,876","USD","Analyze"
"GJT","Synthetic Fixed-Income Securities, Inc. Trust Series 2006-3 Holding Allstate Notes Due 2036","","11/15/2013","US Equity","Exchange traded debt","Long-term","Financials","","","29,946,000","USD","Analyze"
"AVYA","Avaya Holdings Corp.","","12/19/2017","US Equity","Common stocks","Micro cap","Information Technology","US05351X1019","BD9G9B3","29,750,952","USD","Analyze"
"DS-C","Drive Shack Inc. 8.050% Series C  Preferred Stock","","12/29/2016","US Equity","Preferred stocks","Non-convertible","Consumer Discretionary","","","29,464,000","USD","Analyze"
"ESGC","Eros STX Global Corporation A","","11/11/2013","US Equity","Common stocks","Micro cap","Communication Services","IM00B86NL059","BMT7S12","28,260,086","USD","Analyze"
"EICA","Eagle Point Income Company Inc. 5.00% Series A Term Preferred Stock due 2026","","10/27/2021","US Equity","Preferred stocks","Non-convertible","Unknown","","","28,218,600","USD","Analyze"
"VAPO","Vapotherm, Inc.","","11/14/2018","US Equity","Common stocks","Micro cap","Health Care","US9221071072","BGYBYK8","28,177,678","USD","Analyze"
"SUNL","Sunlight Financial Holdings, Inc. Class A","","01/15/2021","US Equity","Common stocks","Micro cap","Financials","","BKSD259","28,102,417","USD","Analyze"
"SUNL+","Sunlight Financial Holdings, Inc. Warrants","","07/12/2021","US Equity","Warrants","Operating Companies","Financials","","","28,102,417","USD","Analyze"
"JT","Jianpu Technology Inc.  ADRs of Class A","","11/16/2017","US Equity","ADRs","Micro cap","Financials","US47738D1019","BF17R69","27,976,086","USD","Analyze"
"KLR","Kaleyra, Inc.","","07/28/2004","US Equity","Common stocks","Micro cap","Information Technology","US4833791035","BJXLKK2","27,773,039","USD","Analyze"
"MTR","Mesa Royalty Trust","","02/11/2013","US Equity","Royalty trusts","Micro cap","Financials","","BN79152","27,525,038","USD","Analyze"
"TISI","Team Inc","","12/31/2012","US Equity","Common stocks","Micro cap","Industrials","US8781551002","2879123","27,490,956","USD","Analyze"
"OPFI","OppFi Inc. Class A","","01/20/2021","US Equity","Common stocks","Micro cap","Financials","","BP6GZG7","27,415,913","USD","Analyze"
"OPFI+","OppFi Inc. Warrants","","07/20/2021","US Equity","Warrants","Operating Companies","Financials","","","27,415,913","USD","Analyze"
"SOS","SOS Limited ADRs of Class A","","04/28/2017","US Equity","ADRs","Micro cap","Industrials","US83587W1062","BMVNRR7","27,347,858","USD","Analyze"
"GNT-A","GAMCO Natural Resources 5.20% Series A Cumulative Preferred","","10/24/2017","US Equity","Preferred stocks","Non-convertible","Financials","","","27,096,000","USD","Analyze"
"BTCM","BIT Mining Limited ADRs","","11/21/2013","US Equity","ADRs","Micro cap","Information Technology","US0554741001","BM8F5C7","26,911,478","USD","Analyze"
"ENJ","Entergy New Orleans, LLC First Mortgage Bonds, 5.0% Series due 2052","","11/13/2013","US Equity","Exchange traded debt","Long-term","Utilities","","","26,820,000","USD","Analyze"
"XFLT-A","XAI Octagon Floating Rate & Alternative Income Term Trust 6.50% Series 2026 Term Preferred","","04/05/2021","US Equity","Preferred stocks","Non-convertible","Financials","","","26,436,800","USD","Analyze"
"NM-G","Navios Maritime ADRs of 8.75% Series G Cumulative Preferred","","12/31/1969","US Equity","Preferred stocks","Non-convertible","Industrials","US63938Y1001","","26,020,000","USD","Analyze"
"RKLY","Rockley Photonics Holdings Limited","","08/12/2021","US Equity","Common stocks","Micro cap","Information Technology","","BNM2TQ3","25,540,639","USD","Analyze"
"RKLY+","Rockley Photonics Holdings Limited Warrants, each warrant exercisable for one ordinary share at an exercise price of $11.50","","08/12/2021","US Equity","Warrants","Operating Companies","Information Technology","","","25,540,639","USD","Analyze"
"BOXD","Boxed, Inc.","","12/08/2021","US Equity","Common stocks","Micro cap","Consumer Discretionary","","BLDBMR7","25,407,520","USD","Analyze"
"BOXD+","Boxed, Inc. Warrants, each whole warrant exercisable to purchase one share of Common Stock at an exercise price of $11.50 per share","","12/06/2021","US Equity","Warrants","Operating Companies","Consumer Discretionary","","","25,407,520","USD","Analyze"
"RENN","Renren Inc. ADRs of Class A","","02/11/2013","US Equity","ADRs","Micro cap","Information Technology","US7598922018","BYXM787","25,203,374","USD","Analyze"
"INSW-A","International Seaways, Inc. 8.50% Senior Notes due 2023","","12/31/1969","US Equity","Exchange traded debt","Short-term","Energy","","","25,200,000","USD","Analyze"
"JBK","Lehman 3.50% Adjustable Trust Holding Goldman Sachs debentures","","11/18/2013","US Equity","Exchange traded debt","Long-term","Financials","","","25,000,000","USD","Analyze"
"IVC","Invacare Corp","","02/22/2001","US Equity","Common stocks","Micro cap","Health Care","US4612031017","2467971","24,910,310","USD","Analyze"
"AAIC-C","Arlington Asset Investment Corp 8.250% Series C Fixed-to-Floating Rate Cumulative Preferred","","03/06/2019","US Equity","Preferred stocks","Non-convertible","Financials","","","24,864,000","USD","Analyze"
"SBBA","Scorpio Tankers Inc. 7.00% Senior Notes due 2025","","06/05/2020","US Equity","Exchange traded debt","Short-term","Energy","","","24,650,000","USD","Analyze"
"GJO","STRATS trust holding Wal-Mart Stores, Inc. Securities, Series 2004-5 Due 2030","","11/13/2013","US Equity","Exchange traded debt","Intermediate-term","Consumer Staples","","","24,590,000","USD","Analyze"
"PRIF-H","Priority Income Fund, Inc. 6.00% Series H Term Preferred Stock due 2026","","05/07/2021","US Equity","Preferred stocks","Non-convertible","Financials","","","24,440,000","USD","Analyze"
"DMS","Digital Media Solutions, Inc. Class A","","07/16/2020","US Equity","Common stocks","Micro cap","Communication Services","US25401G1067","BLCBBV5","24,355,058","USD","Analyze"
"DMS+","Digital Media Solutions, Inc. Warrants,","","07/16/2020","US Equity","Warrants","Operating Companies","Communication Services","","","24,355,058","USD","Analyze"
"NOM","Nuveen Missouri Quality Municipal Income Fund CEF","","08/18/1995","US Fixed Income","Municipal bonds","Investment grade","Financials","","","24,140,884","USD","Analyze"
"ZEV","Lightning eMotors, Inc","","07/02/2020","US Equity","Common stocks","Micro cap","Industrials","US53228T1016","BMGHKY2","24,033,149","USD","Analyze"
"ZEV+","Lightning eMotors, Inc. Warrants","","05/06/2021","US Equity","Warrants","Operating Companies","Industrials","","","24,033,149","USD","Analyze"
"PRIF-L","Priority Income Fund, Inc. 6.375% Series L Term Preferred Stock Due 2029","","03/01/2022","US Equity","Preferred stocks","Non-convertible","Unknown","","","23,764,000","USD","Analyze"
"SQZ","SQZ Biotechnologies Company","","10/29/2020","US Equity","Common stocks","Micro cap","Health Care","US78472W1045","BMGW906","23,592,900","USD","Analyze"
"KUKE","Kuke Music Holding Limited ADRs","","01/11/2021","US Equity","ADRs","Micro cap","Consumer Discretionary","","","23,503,587","USD","Analyze"
"UPH","UpHealth, Inc.","","07/01/2019","US Equity","Common stocks","Micro cap","Health Care","","","23,183,824","USD","Analyze"
"UPH+","UpHealth, Inc. Warrants exercisable for one share at $11.50 per share","","06/08/2021","US Equity","Warrants","Operating Companies","Health Care","","","23,183,824","USD","Analyze"
"CRU","Crucible Acquisition Corporation Class A","","11/14/2011","US Equity","Common stocks","Micro cap","Financials","","","22,612,500","USD","Analyze"
"CRU=","Crucible Acquisition Corp - Units (1 Ord Share Class A & 1/3 War)","","12/31/2020","US Equity","Units","Micro cap","Financials","","","22,545,000","USD","Analyze"
"NGL-C","NGL Energy 9.625% Class C Fixed-to-Floating Rate Cumulative Preferred Units","","04/03/2019","US Equity","Preferred stocks","Non-convertible","Energy","","","22,240,000","USD","Analyze"
"ECC-D","Eagle Point Credit Company Inc. 6.75% Series D Preferred Stock","","11/22/2021","US Equity","Preferred stocks","Non-convertible","Financials","","","21,800,000","USD","Analyze"
"MOGU","MOGU Inc. ADRs Class A","","12/03/2018","US Equity","ADRs","Micro cap","Consumer Discretionary","US6080121006","","20,959,386","USD","Analyze"
"PYS","Merrill Lynch Depositor Inc PPlus Class A, 6.30% Callable Trust Certificates RRD-1","","11/13/2013","US Equity","Exchange traded debt","Intermediate-term","Industrials","","","20,860,000","USD","Analyze"
"RYB","RYB Education ADRs of Class A","","09/27/2017","US Equity","ADRs","Micro cap","Consumer Staples","US74979W1018","","20,749,050","USD","Analyze"
"EQS","Equus Total Return","","08/31/2001","US Equity","BDCs","Micro cap","Financials","","","20,412,400","USD","Analyze"
"GNE-A","Genie Energy Ltd. Series 2012 - A Preferred Stock","","02/11/2013","US Equity","Preferred stocks","Non-convertible","Utilities","","","20,378,000","USD","Analyze"
"SHPW","Shapeways Holdings, Inc.","","11/14/2019","US Equity","Common stocks","Micro cap","Industrials","US81947T1025","BN30621","20,302,157","USD","Analyze"
"SHPW+","Shapeways Holdings, Inc. Redeemable Warrants, each whole warrant exercisable for one share of Common Stock at an exercise price of $11.50","","09/30/2021","US Equity","Warrants","Operating Companies","Industrials","","","20,302,157","USD","Analyze"
"CMCM","Cheetah Mobile ADRs","","05/08/2014","US Equity","ADRs","Micro cap","Information Technology","US1630751048","BM67GG6","20,148,347","USD","Analyze"
"CORR","CorEnergy Infrastructure Trust, Inc","","02/02/2007","US Equity","REITs","Micro cap","Real Estate","US21870U5020","BZ4BVL1","19,881,753","USD","Analyze"
"PEI-C","Pennsylvania Real Estate 7.20% Series C Cumulative Preferred","","01/19/2017","US Equity","Preferred stocks","Non-convertible","Real Estate","US7091026028","BYX8235","18,354,000","USD","Analyze"
"BHV","Blackrock Virginia Municipal Bond Trust CEF","","04/26/2002","US Fixed Income","Municipal bonds","Investment grade","Financials","US0924811005","2888679","17,764,665","USD","Analyze"
"FEDU","Four Seasons Education (Cayman) Inc.  ADRs","","11/08/2017","US Equity","ADRs","Micro cap","Consumer Staples","US35101A1016","","17,693,936","USD","Analyze"
"RC-C","Ready Capital Corporation 6.25% Series C Cumulative Convertible Preferred","","03/17/2021","US Equity","Preferred stocks","Non-convertible","Financials","","","17,590,000","USD","Analyze"
"ALIN-A","Altera Infrastructure L.P. 7.25% Series A Preferred Units","","05/02/2013","US Equity","Preferred stocks","Non-convertible","Energy","MHY1001E1095","BLG58Q7","17,460,000","USD","Analyze"
"NYC","New York City REIT, Inc. Class A","","08/18/2020","US Equity","REITs","Micro cap","Real Estate","US6494392052","","16,412,955","USD","Analyze"
"IIPR-A","Innovative Industrial Properties 9.00% Series A Cumulative Preferred","","10/24/2017","US Equity","Preferred stocks","Non-convertible","Real Estate","","","15,678,000","USD","Analyze"
"DS","Drive Shack Inc","","10/10/2002","US Equity","Common stocks","Micro cap","Consumer Discretionary","US2620771004","BD8QHD2","15,483,729","USD","Analyze"
"ALIN-E","Altera Infrastructure L.P. 8.875% Series E Fixed to Floating Preferred","","01/17/2018","US Equity","Preferred stocks","Non-convertible","Energy","MHY1001E1251","BLG5C10","15,360,000","USD","Analyze"
"STRY+","Starry Group Holdings, Inc. Redeemable Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50","","03/29/2022","US Equity","Warrants","Operating Companies","Communication Services","","","15,184,550","USD","Analyze"
"BEDU","Bright Scholar Education Holdings Limited ADRs of Class A","","05/18/2017","US Equity","ADRs","Micro cap","Consumer Discretionary","US1091991091","BYP7939","15,128,890","USD","Analyze"
"GEHI","Gravitas Education Holdings, Inc. American depositary shares, each representing one Class A ordinary share","","09/27/2017","US Equity","ADRs","Micro cap","Unknown","","","15,124,999","USD","Analyze"
"AUD","Audacy","","01/29/1999","US Equity","Common stocks","Micro cap","Communication Services","US05070N1037","BMV31Q4","15,119,611","USD","Analyze"
"AIU","Meta Data Limited ADRs","","04/27/2022","US Equity","ADRs","Micro cap","Consumer Staples","","","15,050,010","USD","Analyze"
"ALIN-B","Altera Infrastructure L.P. 8.50% Series B Preferred","","04/14/2015","US Equity","Preferred stocks","Non-convertible","Energy","MHY1001E1178","BLG5C09","15,000,000","USD","Analyze"
"BQ","Boqii Holding Limited ADRs of Class A","","09/30/2020","US Equity","ADRs","Micro cap","Consumer Discretionary","","BMBQMH1","14,493,269","USD","Analyze"
"ZME","Zhangmen Education Inc. ADRs of Class A","","06/08/2021","US Equity","ADRs","Micro cap","Consumer Staples","","","14,203,763","USD","Analyze"
"OG","Onion Global Limited ADRs of Class A","","05/07/2021","US Equity","ADRs","Micro cap","Information Technology","","","13,498,794","USD","Analyze"
"PEI","Pennsylvania Real Estate Investment Trust","","03/01/2001","US Equity","REITs","Micro cap","Real Estate","US7091021078","","12,833,009","USD","Analyze"
"NMK-B","Niagara Mohawk Holdings Inc. 3.6% Preferred Stock","","02/13/2013","US Equity","Preferred stocks","Non-convertible","Utilities","","","12,431,457","USD","Analyze"
"PEI-D","Pennsylvania Real Estate 6.875% Series D Cumulative Preferred","","09/08/2017","US Equity","Preferred stocks","Non-convertible","Real Estate","US7091027018","BDH6M16","12,250,000","USD","Analyze"
"JP","Jupai Holdings Limited ADRs","","07/16/2015","US Equity","ADRs","Micro cap","Financials","US48205B1070","","12,100,012","USD","Analyze"
"GLS","Gelesis Holdings, Inc.","","08/24/2020","US Equity","Common stocks","Micro cap","Health Care","","BP6HGX4","12,050,528","USD","Analyze"
"DTLA-","Brookfield DTLA Inc. 7.625% Series A Cumulative Preferred","","09/22/2014","US Equity","Preferred stocks","Non-convertible","Financials","US1127142099","BFRTBG7","11,700,000","USD","Analyze"
"MTL-","Mechel PAO ADRs of preferred shares","","12/31/1969","US Equity","Preferred stocks","Non-convertible","Materials","RU000A0JPV70","","11,232,530","USD","Analyze"
"GJH","Synthetic Fixed-Income Securities Inc 6.375% (STRATS) Class A-1 US Cellular","","11/13/2013","US Equity","Exchange traded debt","Long-term","Communication Services","","","10,275,000","USD","Analyze"
"LEAP","Ribbit LEAP, Ltd. Class A","","11/02/2020","US Equity","Common stocks","Micro cap","Financials","","","10,070,100","USD","Analyze"
"LEAP+","Ribbit LEAP, Ltd. Warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50","","11/02/2020","US Equity","Warrants","Shell Companies","Financials","","","10,060,050","USD","Analyze"
"PEI-B","Pennsylvania Real Estate 7.375%  Series B Cumulative Preferred Shares","","02/11/2013","US Equity","Preferred stocks","Non-convertible","Real Estate","","","9,315,000","USD","Analyze"
"NMK-C","Niagara Mohawk Holdings Inc. 3.9% Preferred Stock","","02/26/2013","US Equity","Preferred stocks","Non-convertible","Utilities","","","8,946,074","USD","Analyze"
"HL-B","Hecla Mining Company Series B Cumulative Convertible Preferred Stock","","02/12/2013","US Equity","Preferred stocks","Convertible","Materials","","","8,916,604","USD","Analyze"
"GETR","Getaround, Inc.","","04/26/2021","US Equity","Common stocks","Micro cap","Unknown","","","8,161,475","USD","Analyze"
"GETR+","Getaround, Inc. Warrants, each whole warrant exercisable for one share of Common Stock at an exercise price of $11.50 per share","","12/07/2022","US Equity","Warrants","","Unknown","","","8,161,475","USD","Analyze"
"FRC-J","FIRST REPUBLIC BANK ADRs of 4.70% Noncumulative Perpetual Series J Preferred Stock","","12/04/2019","US Equity","Preferred stocks","Non-convertible","Financials","US33616C7873","BKBKSZ9","8,052,000","USD","Analyze"
